TRAJECTORY;ASTAGarageSquare_ego;0.1;1809;;;;;;;
LINE;13.88;70.27;77.55;-0.01; 6.64;  2.48;  -3.02;    0.00;0;ENDLINE
LINE;13.89;70.29;77.56;-0.01; 6.64;  2.45;  -3.00;    0.00;0;ENDLINE
LINE;13.90;70.32;77.57;-0.01; 6.64;  2.42;  -3.00;    0.00;0;ENDLINE
LINE;13.91;70.34;77.58;-0.01; 6.64;  2.39;  -3.00;    0.00;0;ENDLINE
LINE;13.92;70.36;77.59;-0.01; 6.64;  2.36;  -2.99;    0.00;0;ENDLINE
LINE;13.93;70.38;77.60;-0.01; 6.64;  2.33;  -2.98;    0.00;0;ENDLINE
LINE;13.94;70.41;77.60;-0.01; 6.64;  2.30;  -2.96;    0.00;0;ENDLINE
LINE;13.95;70.43;77.61;-0.01; 6.64;  2.27;  -2.94;    0.00;0;ENDLINE
LINE;13.96;70.45;77.62;-0.01; 6.64;  2.24;  -2.92;    0.00;0;ENDLINE
LINE;13.97;70.47;77.63;-0.01; 6.64;  2.21;  -2.90;    0.00;0;ENDLINE
LINE;13.98;70.49;77.64;-0.01; 6.64;  2.19;  -2.90;    0.00;0;ENDLINE
LINE;13.99;70.51;77.64;-0.01; 6.64;  2.16;  -2.89;    0.00;0;ENDLINE
LINE;14.00;70.53;77.65;-0.01; 6.64;  2.13;  -2.88;    0.00;0;ENDLINE
LINE;14.01;70.55;77.66;-0.01; 6.64;  2.10;  -2.87;    0.00;0;ENDLINE
LINE;14.02;70.57;77.67;-0.01; 6.64;  2.07;  -2.85;    0.00;0;ENDLINE
LINE;14.03;70.59;77.67;-0.01; 6.64;  2.04;  -2.84;    0.00;0;ENDLINE
LINE;14.04;70.61;77.68;-0.01; 6.64;  2.01;  -2.83;    0.00;0;ENDLINE
LINE;14.05;70.63;77.69;-0.01; 6.64;  1.98;  -2.82;    0.00;0;ENDLINE
LINE;14.06;70.64;77.70;-0.01; 6.64;  1.96;  -2.82;    0.00;0;ENDLINE
LINE;14.07;70.66;77.70;-0.01; 6.64;  1.93;  -2.81;    0.00;0;ENDLINE
LINE;14.08;70.68;77.71;-0.01; 6.64;  1.90;  -2.80;    0.00;0;ENDLINE
LINE;14.09;70.70;77.72;-0.01; 6.64;  1.87;  -2.79;    0.00;0;ENDLINE
LINE;14.10;70.72;77.72;-0.01; 6.64;  1.84;  -2.78;    0.00;0;ENDLINE
LINE;14.11;70.73;77.73;-0.01; 6.64;  1.82;  -2.76;    0.00;0;ENDLINE
LINE;14.12;70.75;77.73;-0.01; 6.64;  1.79;  -2.76;    0.00;0;ENDLINE
LINE;14.13;70.77;77.74;-0.01; 6.64;  1.76;  -2.75;    0.00;0;ENDLINE
LINE;14.14;70.78;77.75;-0.01; 6.64;  1.73;  -2.74;    0.00;0;ENDLINE
LINE;14.15;70.80;77.75;-0.01; 6.64;  1.71;  -2.73;    0.00;0;ENDLINE
LINE;14.16;70.81;77.76;-0.01; 6.64;  1.68;  -2.72;    0.00;0;ENDLINE
LINE;14.17;70.83;77.77;-0.01; 6.64;  1.65;  -2.71;    0.00;0;ENDLINE
LINE;14.18;70.85;77.77;-0.01; 6.64;  1.63;  -2.70;    0.00;0;ENDLINE
LINE;14.19;70.86;77.78;-0.01; 6.64;  1.60;  -2.69;    0.00;0;ENDLINE
LINE;14.20;70.88;77.78;-0.01; 6.64;  1.57;  -2.68;    0.00;0;ENDLINE
LINE;14.21;70.89;77.79;-0.01; 6.64;  1.55;  -2.68;    0.00;0;ENDLINE
LINE;14.22;70.90;77.79;-0.01; 6.64;  1.52;  -2.67;    0.00;0;ENDLINE
LINE;14.23;70.92;77.80;-0.01; 6.64;  1.49;  -2.67;    0.00;0;ENDLINE
LINE;14.24;70.93;77.80;-0.01; 6.64;  1.47;  -2.66;    0.00;0;ENDLINE
LINE;14.25;70.95;77.81;-0.01; 6.64;  1.44;  -2.65;    0.00;0;ENDLINE
LINE;14.26;70.96;77.81;-0.01; 6.64;  1.41;  -2.64;    0.00;0;ENDLINE
LINE;14.27;70.97;77.82;-0.01; 6.64;  1.39;  -2.63;    0.00;0;ENDLINE
LINE;14.28;70.98;77.82;-0.01; 6.64;  1.36;  -2.63;    0.00;0;ENDLINE
LINE;14.29;71.00;77.83;-0.01; 6.64;  1.33;  -2.62;    0.00;0;ENDLINE
LINE;14.30;71.01;77.83;-0.01; 6.64;  1.31;  -2.62;    0.00;0;ENDLINE
LINE;14.31;71.02;77.84;-0.01; 6.64;  1.28;  -2.61;    0.00;0;ENDLINE
LINE;14.32;71.03;77.84;-0.01; 6.64;  1.25;  -2.60;    0.00;0;ENDLINE
LINE;14.33;71.05;77.85;-0.01; 6.64;  1.23;  -2.59;    0.00;0;ENDLINE
LINE;14.34;71.06;77.85;-0.01; 6.64;  1.20;  -2.59;    0.00;0;ENDLINE
LINE;14.35;71.07;77.85;-0.01; 6.64;  1.18;  -2.58;    0.00;0;ENDLINE
LINE;14.36;71.08;77.86;-0.01; 6.64;  1.15;  -2.57;    0.00;0;ENDLINE
LINE;14.37;71.09;77.86;-0.01; 6.64;  1.13;  -2.56;    0.00;0;ENDLINE
LINE;14.38;71.10;77.87;-0.01; 6.64;  1.10;  -2.55;    0.00;0;ENDLINE
LINE;14.39;71.11;77.87;-0.01; 6.64;  1.07;  -2.55;    0.00;0;ENDLINE
LINE;14.40;71.12;77.87;-0.01; 6.64;  1.05;  -2.54;    0.00;0;ENDLINE
LINE;14.41;71.13;77.88;-0.01; 6.64;  1.02;  -2.53;    0.00;0;ENDLINE
LINE;14.42;71.14;77.88;-0.01; 6.64;  1.00;  -2.52;    0.00;0;ENDLINE
LINE;14.43;71.15;77.89;-0.01; 6.64;  0.97;  -2.51;    0.00;0;ENDLINE
LINE;14.44;71.16;77.89;-0.01; 6.64;  0.95;  -2.50;    0.00;0;ENDLINE
LINE;14.45;71.17;77.89;-0.01; 6.64;  0.92;  -2.50;    0.00;0;ENDLINE
LINE;14.46;71.17;77.90;-0.01; 6.64;  0.90;  -2.49;    0.00;0;ENDLINE
LINE;14.47;71.18;77.90;-0.01; 6.64;  0.87;  -2.48;    0.00;0;ENDLINE
LINE;14.48;71.19;77.90;-0.01; 6.64;  0.85;  -2.47;    0.00;0;ENDLINE
LINE;14.49;71.20;77.90;-0.01; 6.64;  0.82;  -2.46;    0.00;0;ENDLINE
LINE;14.50;71.21;77.91;-0.01; 6.64;  0.80;  -2.45;    0.00;0;ENDLINE
LINE;14.51;71.21;77.91;-0.01; 6.64;  0.77;  -2.45;    0.00;0;ENDLINE
LINE;14.52;71.22;77.91;-0.01; 6.64;  0.75;  -2.44;    0.00;0;ENDLINE
LINE;14.53;71.23;77.92;-0.01; 6.64;  0.73;  -2.43;    0.00;0;ENDLINE
LINE;14.54;71.23;77.92;-0.01; 6.64;  0.70;  -2.42;    0.00;0;ENDLINE
LINE;14.55;71.24;77.92;-0.01; 6.64;  0.68;  -2.41;    0.00;0;ENDLINE
LINE;14.56;71.25;77.92;-0.01; 6.64;  0.65;  -2.40;    0.00;0;ENDLINE
LINE;14.57;71.25;77.92;-0.01; 6.64;  0.63;  -2.39;    0.00;0;ENDLINE
LINE;14.58;71.26;77.93;-0.01; 6.64;  0.61;  -2.38;    0.00;0;ENDLINE
LINE;14.59;71.26;77.93;-0.01; 6.64;  0.58;  -2.37;    0.00;0;ENDLINE
LINE;14.60;71.27;77.93;-0.01; 6.64;  0.56;  -2.37;    0.00;0;ENDLINE
LINE;14.61;71.27;77.93;-0.01; 6.64;  0.53;  -2.36;    0.00;0;ENDLINE
LINE;14.62;71.28;77.93;-0.01; 6.64;  0.51;  -2.35;    0.00;0;ENDLINE
LINE;14.63;71.28;77.94;-0.01; 6.64;  0.49;  -2.34;    0.00;0;ENDLINE
LINE;14.64;71.29;77.94;-0.01; 6.64;  0.46;  -2.33;    0.00;0;ENDLINE
LINE;14.65;71.29;77.94;-0.01; 6.64;  0.44;  -2.32;    0.00;0;ENDLINE
LINE;14.66;71.30;77.94;-0.01; 6.64;  0.42;  -2.31;    0.00;0;ENDLINE
LINE;14.67;71.30;77.94;-0.01; 6.64;  0.40;  -2.30;    0.00;0;ENDLINE
LINE;14.68;71.30;77.94;-0.01; 6.64;  0.37;  -2.29;    0.00;0;ENDLINE
LINE;14.69;71.31;77.95;-0.01; 6.64;  0.35;  -2.28;    0.00;0;ENDLINE
LINE;14.70;71.31;77.95;-0.01; 6.64;  0.33;  -2.27;    0.00;0;ENDLINE
LINE;14.71;71.31;77.95;-0.01; 6.64;  0.30;  -2.26;    0.00;0;ENDLINE
LINE;14.72;71.32;77.95;-0.01; 6.64;  0.28;  -2.26;    0.00;0;ENDLINE
LINE;14.73;71.32;77.95;-0.01; 6.64;  0.26;  -2.25;    0.00;0;ENDLINE
LINE;14.74;71.32;77.95;-0.01; 6.64;  0.24;  -2.24;    0.00;0;ENDLINE
LINE;14.75;71.32;77.95;-0.01; 6.64;  0.21;  -2.23;    0.00;0;ENDLINE
LINE;14.76;71.33;77.95;-0.01; 6.64;  0.19;  -2.22;    0.00;0;ENDLINE
LINE;14.77;71.33;77.95;-0.01; 6.64;  0.17;  -2.21;    0.00;0;ENDLINE
LINE;14.78;71.33;77.95;-0.01; 6.64;  0.15;  -2.20;    0.00;0;ENDLINE
LINE;14.79;71.33;77.95;-0.01; 6.64;  0.13;  -2.19;    0.00;0;ENDLINE
LINE;14.80;71.33;77.95;-0.01; 6.64;  0.10;  -2.18;    0.00;0;ENDLINE
LINE;14.81;71.33;77.95;-0.01; 6.64;  0.08;  -2.17;    0.00;0;ENDLINE
LINE;14.82;71.33;77.95;-0.01; 6.64;  0.06;  -2.16;    0.00;0;ENDLINE
LINE;14.83;71.33;77.96;-0.01; 6.64;  0.04;  -2.11;    0.00;0;ENDLINE
LINE;14.84;71.33;77.96;-0.01; 6.64;  0.02;  -1.88;    0.00;0;ENDLINE
LINE;14.85;71.33;77.96;-0.01; 6.64;  0.00;  -1.15;    0.00;0;ENDLINE
LINE;14.86;71.33;77.96;-0.01; 6.64;  0.00;  -0.44;    0.00;0;ENDLINE
LINE;14.87;71.33;77.96;-0.00; 6.64;  0.00;  -0.24;    0.00;0;ENDLINE
LINE;14.88;71.33;77.96;-0.00; 6.64; -0.01;  -0.12;    0.00;0;ENDLINE
LINE;14.89;71.33;77.96;-0.00; 6.64; -0.01;  -0.04;    0.00;0;ENDLINE
LINE;14.90;71.33;77.96;-0.00; 6.64; -0.01;   0.00;    0.00;0;ENDLINE
LINE;14.91;71.33;77.96;-0.00; 6.64; -0.01;   0.02;    0.00;0;ENDLINE
LINE;14.92;71.33;77.96;-0.00; 6.64; -0.01;   0.04;    0.00;0;ENDLINE
LINE;14.93;71.33;77.96;-0.00; 6.64; -0.01;   0.05;    0.00;0;ENDLINE
LINE;14.94;71.33;77.96;-0.00; 6.64; -0.01;   0.05;    0.00;0;ENDLINE
LINE;14.95;71.33;77.96;-0.00; 6.64;  0.00;   0.05;    0.00;0;ENDLINE
LINE;14.96;71.33;77.96;-0.00; 6.64;  0.00;   0.04;    0.00;0;ENDLINE
LINE;14.97;71.33;77.96;0.00; 6.64;  0.00;   0.04;    0.00;0;ENDLINE
LINE;14.98;71.33;77.96;0.00; 6.64;  0.00;   0.04;    0.00;0;ENDLINE
LINE;14.99;71.33;77.96;0.00; 6.64;  0.00;   0.05;    0.00;0;ENDLINE
LINE;15.00;71.33;77.96;0.00; 6.64;  0.00;   0.05;    0.00;0;ENDLINE
LINE;15.01;71.33;77.96;0.00; 6.64;  0.00;   0.06;    0.00;0;ENDLINE
LINE;15.02;71.33;77.96;0.00; 6.64;  0.00;   0.07;    0.00;0;ENDLINE
LINE;15.03;71.33;77.96;0.00; 6.64;  0.00;   0.08;    0.00;0;ENDLINE
LINE;15.04;71.33;77.96;0.00; 6.64;  0.00;   0.09;    0.00;0;ENDLINE
LINE;15.05;71.33;77.96;0.00; 6.64;  0.00;   0.10;    0.00;0;ENDLINE
LINE;15.06;71.33;77.96;0.00; 6.64;  0.00;   0.11;    0.00;0;ENDLINE
LINE;15.07;71.33;77.96;0.00; 6.64;  0.00;   0.11;    0.00;0;ENDLINE
LINE;15.08;71.33;77.96;0.00; 6.64;  0.00;   0.12;    0.00;0;ENDLINE
LINE;15.09;71.33;77.96;0.00; 6.64;  0.00;   0.12;    0.00;0;ENDLINE
LINE;15.10;71.33;77.96;0.00; 6.64;  0.00;   0.11;    0.00;0;ENDLINE
LINE;15.11;71.33;77.96;0.00; 6.64;  0.00;   0.11;    0.00;0;ENDLINE
LINE;15.12;71.33;77.96;0.00; 6.64;  0.00;   0.10;    0.00;0;ENDLINE
LINE;15.13;71.33;77.96;0.00; 6.64;  0.01;   0.09;    0.00;0;ENDLINE
LINE;15.14;71.33;77.96;0.00; 6.64;  0.01;   0.07;    0.00;0;ENDLINE
LINE;15.15;71.33;77.96;0.00; 6.64;  0.01;   0.05;    0.00;0;ENDLINE
LINE;15.16;71.33;77.96;0.00; 6.64;  0.01;   0.03;    0.00;0;ENDLINE
LINE;15.17;71.33;77.96;0.00; 6.64;  0.01;   0.01;    0.00;0;ENDLINE
LINE;15.18;71.33;77.96;0.00; 6.64;  0.01;  -0.01;    0.00;0;ENDLINE
LINE;15.19;71.33;77.96;0.00; 6.64;  0.01;  -0.03;    0.00;0;ENDLINE
LINE;15.20;71.33;77.96;0.00; 6.64;  0.01;  -0.05;    0.00;0;ENDLINE
LINE;15.21;71.33;77.96;0.00; 6.64;  0.01;  -0.07;    0.00;0;ENDLINE
LINE;15.22;71.33;77.96;0.00; 6.64;  0.01;  -0.08;    0.00;0;ENDLINE
LINE;15.23;71.33;77.96;-0.00; 6.64;  0.00;  -0.09;    0.00;0;ENDLINE
LINE;15.24;71.33;77.96;-0.00; 6.64;  0.00;  -0.09;    0.00;0;ENDLINE
LINE;15.25;71.33;77.96;-0.00; 6.64;  0.00;  -0.09;    0.00;0;ENDLINE
LINE;15.26;71.33;77.96;-0.00; 6.64;  0.00;  -0.09;    0.00;0;ENDLINE
LINE;15.27;71.33;77.96;-0.00; 6.64;  0.00;  -0.09;    0.00;0;ENDLINE
LINE;15.28;71.33;77.96;-0.00; 6.64;  0.00;  -0.08;    0.00;0;ENDLINE
LINE;15.29;71.33;77.96;-0.00; 6.64;  0.00;  -0.07;    0.00;0;ENDLINE
LINE;15.30;71.33;77.96;-0.00; 6.64;  0.00;  -0.06;    0.00;0;ENDLINE
LINE;15.31;71.33;77.96;-0.00; 6.64;  0.00;  -0.05;    0.00;0;ENDLINE
LINE;15.32;71.33;77.96;-0.00; 6.64;  0.00;  -0.04;    0.00;0;ENDLINE
LINE;15.33;71.33;77.96;-0.00; 6.64;  0.00;  -0.02;    0.00;0;ENDLINE
LINE;15.34;71.33;77.96;-0.00; 6.64;  0.00;  -0.02;    0.00;0;ENDLINE
LINE;15.35;71.33;77.96;-0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.36;71.33;77.96;-0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.37;71.33;77.96;-0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.38;71.33;77.96;-0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.39;71.33;77.96;-0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.40;71.33;77.96;-0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.41;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.42;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.43;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.44;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.45;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.46;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.47;71.33;77.96;0.00; 6.64;  0.00;   0.02;    0.00;0;ENDLINE
LINE;15.48;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.49;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.50;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.51;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.52;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.53;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.54;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.55;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.56;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.57;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.58;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.59;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.60;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.61;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.62;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.63;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.64;71.33;77.96;0.00; 6.64;  0.00;   0.01;    0.00;0;ENDLINE
LINE;15.65;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.66;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.67;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.68;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.69;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.70;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.71;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.72;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.73;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.74;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.75;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.76;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.77;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.78;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.79;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.80;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.81;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.82;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.83;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.84;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.85;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.86;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.87;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.88;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.89;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.90;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.91;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.92;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.93;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.94;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.95;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.96;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.97;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.98;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;15.99;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.00;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.01;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.02;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.03;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.04;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.05;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.06;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.07;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.08;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.09;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.10;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.11;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.12;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.13;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.14;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.15;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.16;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.17;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.18;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.19;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.20;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.21;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.22;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.23;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.24;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.25;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.26;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.27;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.28;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.29;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.30;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.31;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.32;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.33;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.34;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.35;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.36;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.37;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.38;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.39;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.40;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.41;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.42;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.43;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.44;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.45;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.46;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.47;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.48;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.49;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.50;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.51;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.52;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.53;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.54;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.55;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.56;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.57;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.58;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.59;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.60;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.61;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.62;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.63;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.64;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.65;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
LINE;16.66;71.33;77.96;0.00; 6.64;  0.00;   0.00;    0.00;0;ENDLINE
