TRAJECTORY;ASTAGarageSquare_fellow_4;0.1;1809;;;;;;;
LINE;5.65;26.68;81.42;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.66;26.70;81.36;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.67;26.72;81.31;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.68;26.74;81.26;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.69;26.76;81.21;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.70;26.78;81.15;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.71;26.80;81.10;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.72;26.82;81.05;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.73;26.84;80.99;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.74;26.86;80.94;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.75;26.88;80.89;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.76;26.90;80.84;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.77;26.92;80.78;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.78;26.94;80.73;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.79;26.96;80.68;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.80;26.98;80.62;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.81;27.00;80.57;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.82;27.02;80.52;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.83;27.04;80.47;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.84;27.06;80.41;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.85;27.08;80.36;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.86;27.10;80.31;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.87;27.12;80.26;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.88;27.14;80.20;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.89;27.16;80.15;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.90;27.18;80.10;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.91;27.20;80.04;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.92;27.22;79.99;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.93;27.24;79.94;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.94;27.26;79.89;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.95;27.28;79.83;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.96;27.30;79.78;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.97;27.32;79.73;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.98;27.34;79.68;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.99;27.36;79.62;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.00;27.38;79.57;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.01;27.40;79.52;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.02;27.42;79.46;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.03;27.44;79.41;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.04;27.46;79.36;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.05;27.48;79.31;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.06;27.50;79.25;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.07;27.52;79.20;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.08;27.54;79.15;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.09;27.56;79.10;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.10;27.58;79.04;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.11;27.60;78.99;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.12;27.62;78.94;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.13;27.64;78.89;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.14;27.66;78.83;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.15;27.68;78.78;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.16;27.70;78.73;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.17;27.72;78.68;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.18;27.74;78.62;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.19;27.76;78.57;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.20;27.78;78.52;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.21;27.79;78.46;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.22;27.81;78.41;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.23;27.83;78.36;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.24;27.85;78.31;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.25;27.87;78.25;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.26;27.89;78.20;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.27;27.91;78.15;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.28;27.93;78.10;0.00; 5.07;  5.61;  -0.07;    0.00;0;ENDLINE
LINE;6.29;27.95;78.04;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.30;27.97;77.99;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.31;27.99;77.94;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.32;28.01;77.89;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.33;28.03;77.83;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.34;28.05;77.78;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.35;28.07;77.73;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.36;28.09;77.68;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.37;28.11;77.62;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.38;28.13;77.57;0.00; 5.07;  5.61;  -0.10;    0.00;0;ENDLINE
LINE;6.39;28.15;77.52;0.00; 5.07;  5.61;  -0.11;    0.00;0;ENDLINE
LINE;6.40;28.17;77.47;0.00; 5.07;  5.60;  -0.17;    0.00;0;ENDLINE
LINE;6.41;28.19;77.41;0.00; 5.07;  5.60;  -0.25;    0.00;0;ENDLINE
LINE;6.42;28.21;77.36;0.00; 5.07;  5.60;  -0.35;    0.00;0;ENDLINE
LINE;6.43;28.23;77.31;0.00; 5.07;  5.60;  -0.47;    0.00;0;ENDLINE
LINE;6.44;28.25;77.26;0.00; 5.07;  5.59;  -0.59;    0.00;0;ENDLINE
LINE;6.45;28.27;77.21;0.00; 5.07;  5.59;  -0.69;    0.00;0;ENDLINE
LINE;6.46;28.29;77.15;0.00; 5.07;  5.58;  -0.77;    0.00;0;ENDLINE
LINE;6.47;28.31;77.10;0.00; 5.07;  5.57;  -0.86;    0.00;0;ENDLINE
LINE;6.48;28.33;77.05;0.00; 5.07;  5.56;  -0.93;    0.00;0;ENDLINE
LINE;6.49;28.35;77.00;0.00; 5.07;  5.55;  -0.99;    0.00;0;ENDLINE
LINE;6.50;28.37;76.94;0.00; 5.07;  5.54;  -1.01;    0.00;0;ENDLINE
LINE;6.51;28.39;76.89;0.00; 5.07;  5.53;  -0.98;    0.00;0;ENDLINE
LINE;6.52;28.41;76.84;0.00; 5.07;  5.52;  -0.93;    0.00;0;ENDLINE
LINE;6.53;28.43;76.79;0.00; 5.07;  5.51;  -0.83;    0.00;0;ENDLINE
LINE;6.54;28.45;76.74;0.00; 5.07;  5.51;  -0.69;    0.00;0;ENDLINE
LINE;6.55;28.47;76.69;0.00; 5.07;  5.50;  -0.54;    0.00;0;ENDLINE
LINE;6.56;28.49;76.64;0.00; 5.07;  5.49;  -0.40;    0.00;0;ENDLINE
LINE;6.57;28.50;76.58;0.00; 5.07;  5.49;  -0.26;    0.00;0;ENDLINE
LINE;6.58;28.52;76.53;0.00; 5.07;  5.49;  -0.11;    0.00;0;ENDLINE
LINE;6.59;28.54;76.48;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.60;28.56;76.43;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.61;28.58;76.38;0.00; 5.07;  5.49;   0.13;    0.00;0;ENDLINE
LINE;6.62;28.60;76.33;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.63;28.62;76.28;0.00; 5.07;  5.49;   0.06;    0.00;0;ENDLINE
LINE;6.64;28.64;76.22;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.65;28.66;76.17;0.00; 5.07;  5.49;  -0.03;    0.00;0;ENDLINE
LINE;6.66;28.68;76.12;0.00; 5.07;  5.49;  -0.07;    0.00;0;ENDLINE
LINE;6.67;28.70;76.07;0.00; 5.07;  5.49;  16.88;    0.00;0;ENDLINE
LINE;6.68;28.72;76.00;0.00; 5.07;  5.66;   0.04;    0.00;0;ENDLINE
LINE;6.69;28.76;75.92;0.00; 5.07;  5.66;  -0.02;    0.01;0;ENDLINE
LINE;6.70;28.79;75.83;0.00; 5.07;  5.66;  -0.08;    0.01;0;ENDLINE
LINE;6.71;28.82;75.75;0.00; 5.07;  5.66;  -0.13;    0.01;0;ENDLINE
LINE;6.72;28.86;75.67;0.00; 5.08;  5.66;  -0.18;    0.02;0;ENDLINE
LINE;6.73;28.89;75.58;0.00; 5.08;  5.65;  -0.22;    0.02;0;ENDLINE
LINE;6.74;28.93;75.50;0.00; 5.08;  5.65;  -0.26;    0.02;0;ENDLINE
LINE;6.75;28.97;75.41;0.00; 5.08;  5.65;  -0.30;    0.03;0;ENDLINE
LINE;6.76;29.00;75.33;0.00; 5.08;  5.65;  -0.33;    0.03;0;ENDLINE
LINE;6.77;29.04;75.25;0.00; 5.08;  5.64;  -0.37;    0.03;0;ENDLINE
LINE;6.78;29.08;75.16;0.00; 5.08;  5.64;  -0.39;    0.04;0;ENDLINE
LINE;6.79;29.12;75.08;0.00; 5.09;  5.64;  -0.42;    0.04;0;ENDLINE
LINE;6.80;29.15;75.00;0.00; 5.09;  5.63;  -0.44;    0.04;0;ENDLINE
LINE;6.81;29.19;74.91;0.00; 5.09;  5.63;  -0.46;    0.04;0;ENDLINE
LINE;6.82;29.23;74.83;0.00; 5.09;  5.62;  -0.48;    0.05;0;ENDLINE
LINE;6.83;29.27;74.75;0.00; 5.10;  5.62;  11.25;    0.05;0;ENDLINE
LINE;6.84;29.32;74.67;0.00; 5.10;  5.73;  -0.48;    0.05;0;ENDLINE
LINE;6.85;29.36;74.58;0.00; 5.10;  5.73;  -0.53;    0.05;0;ENDLINE
LINE;6.86;29.40;74.50;0.00; 5.10;  5.72;  -0.54;    0.05;0;ENDLINE
LINE;6.87;29.44;74.42;0.00; 5.11;  5.71;  -0.55;    0.06;0;ENDLINE
LINE;6.88;29.48;74.34;0.00; 5.11;  5.71;  -0.57;    0.06;0;ENDLINE
LINE;6.89;29.53;74.26;0.00; 5.11;  5.70;  -0.58;    0.06;0;ENDLINE
LINE;6.90;29.57;74.18;0.00; 5.12;  5.70;  -0.59;    0.06;0;ENDLINE
LINE;6.91;29.62;74.10;0.00; 5.12;  5.69;  -0.59;    0.06;0;ENDLINE
LINE;6.92;29.66;74.02;0.00; 5.12;  5.69;  -0.60;    0.06;0;ENDLINE
LINE;6.93;29.71;73.94;0.00; 5.13;  5.68;  -0.61;    0.06;0;ENDLINE
LINE;6.94;29.75;73.86;0.00; 5.13;  5.67;  -0.62;    0.07;0;ENDLINE
LINE;6.95;29.80;73.78;0.00; 5.14;  5.67;  -0.63;    0.07;0;ENDLINE
LINE;6.96;29.85;73.70;0.00; 5.14;  5.66;  -0.64;    0.07;0;ENDLINE
LINE;6.97;29.89;73.62;0.00; 5.14;  5.65;  -0.65;    0.07;0;ENDLINE
LINE;6.98;29.94;73.54;0.00; 5.15;  5.65;  -0.65;    0.07;0;ENDLINE
LINE;6.99;29.99;73.46;0.00; 5.15;  5.64;  -0.66;    0.07;0;ENDLINE
LINE;7.00;30.04;73.38;0.00; 5.15;  5.63;  11.69;    0.07;0;ENDLINE
LINE;7.01;30.09;73.30;0.00; 5.16;  5.75;  -0.69;    0.07;0;ENDLINE
LINE;7.02;30.14;73.23;0.00; 5.16;  5.74;  -0.69;    0.07;0;ENDLINE
LINE;7.03;30.19;73.15;0.00; 5.17;  5.74;  -0.70;    0.07;0;ENDLINE
LINE;7.04;30.24;73.07;0.00; 5.17;  5.73;  -0.70;    0.07;0;ENDLINE
LINE;7.05;30.29;72.99;0.00; 5.18;  5.72;  -0.71;    0.07;0;ENDLINE
LINE;7.06;30.34;72.92;0.00; 5.18;  5.72;  -0.71;    0.08;0;ENDLINE
LINE;7.07;30.39;72.84;0.00; 5.18;  5.71;  -0.71;    0.08;0;ENDLINE
LINE;7.08;30.44;72.76;0.00; 5.19;  5.70;  -0.71;    0.08;0;ENDLINE
LINE;7.09;30.49;72.69;0.00; 5.19;  5.70;  -0.72;    0.08;0;ENDLINE
LINE;7.10;30.55;72.61;0.00; 5.20;  5.69;  -0.72;    0.08;0;ENDLINE
LINE;7.11;30.60;72.54;0.00; 5.20;  5.68;  -0.72;    0.08;0;ENDLINE
LINE;7.12;30.65;72.46;0.00; 5.21;  5.67;  -0.72;    0.08;0;ENDLINE
LINE;7.13;30.71;72.39;0.00; 5.21;  5.67;  -0.72;    0.08;0;ENDLINE
LINE;7.14;30.76;72.31;0.00; 5.22;  5.66;  -0.72;    0.08;0;ENDLINE
LINE;7.15;30.81;72.24;0.00; 5.22;  5.65;  -0.72;    0.08;0;ENDLINE
LINE;7.16;30.87;72.16;0.00; 5.22;  5.65;  -0.72;    0.08;0;ENDLINE
LINE;7.17;30.92;72.09;0.00; 5.23;  5.64;  11.25;    0.08;0;ENDLINE
LINE;7.18;30.98;72.02;0.00; 5.23;  5.75;  -0.73;    0.08;0;ENDLINE
LINE;7.19;31.04;71.94;0.00; 5.24;  5.74;  -0.73;    0.08;0;ENDLINE
LINE;7.20;31.09;71.87;0.00; 5.24;  5.74;  -0.73;    0.08;0;ENDLINE
LINE;7.21;31.15;71.80;0.00; 5.25;  5.73;  -0.72;    0.08;0;ENDLINE
LINE;7.22;31.21;71.73;0.00; 5.25;  5.72;  -0.72;    0.08;0;ENDLINE
LINE;7.23;31.26;71.65;0.00; 5.26;  5.71;  -0.71;    0.08;0;ENDLINE
LINE;7.24;31.32;71.58;0.00; 5.26;  5.71;  -0.71;    0.08;0;ENDLINE
LINE;7.25;31.38;71.51;0.00; 5.27;  5.70;  -0.71;    0.08;0;ENDLINE
LINE;7.26;31.44;71.44;0.00; 5.27;  5.69;  -0.70;    0.08;0;ENDLINE
LINE;7.27;31.50;71.37;0.00; 5.27;  5.69;  -0.70;    0.08;0;ENDLINE
LINE;7.28;31.55;71.30;0.00; 5.28;  5.68;  -0.69;    0.08;0;ENDLINE
LINE;7.29;31.61;71.23;0.00; 5.28;  5.67;  -0.68;    0.08;0;ENDLINE
LINE;7.30;31.67;71.16;0.00; 5.29;  5.67;  -0.68;    0.08;0;ENDLINE
LINE;7.31;31.73;71.09;0.00; 5.29;  5.66;  -0.67;    0.08;0;ENDLINE
LINE;7.32;31.79;71.02;0.00; 5.30;  5.65;  -0.67;    0.08;0;ENDLINE
LINE;7.33;31.85;70.95;0.00; 5.30;  5.65;  -0.66;    0.08;0;ENDLINE
LINE;7.34;31.92;70.88;0.00; 5.31;  5.64;  10.24;    0.08;0;ENDLINE
LINE;7.35;31.98;70.81;0.00; 5.31;  5.74;  -0.66;    0.08;0;ENDLINE
LINE;7.36;32.04;70.74;0.00; 5.32;  5.73;  -0.65;    0.08;0;ENDLINE
LINE;7.37;32.10;70.67;0.00; 5.32;  5.73;  -0.65;    0.08;0;ENDLINE
LINE;7.38;32.16;70.61;0.00; 5.32;  5.72;  -0.64;    0.08;0;ENDLINE
LINE;7.39;32.22;70.54;0.00; 5.33;  5.71;  -0.63;    0.08;0;ENDLINE
LINE;7.40;32.29;70.47;0.00; 5.33;  5.71;  -0.63;    0.08;0;ENDLINE
LINE;7.41;32.35;70.40;0.00; 5.34;  5.70;  -0.62;    0.08;0;ENDLINE
LINE;7.42;32.41;70.34;0.00; 5.34;  5.70;  -0.61;    0.08;0;ENDLINE
LINE;7.43;32.48;70.27;0.00; 5.35;  5.69;  -0.61;    0.08;0;ENDLINE
LINE;7.44;32.54;70.20;0.00; 5.35;  5.68;  -0.60;    0.08;0;ENDLINE
LINE;7.45;32.60;70.14;0.00; 5.36;  5.68;  -0.59;    0.08;0;ENDLINE
LINE;7.46;32.67;70.07;0.00; 5.36;  5.67;  -0.59;    0.08;0;ENDLINE
LINE;7.47;32.73;70.01;0.00; 5.37;  5.67;  -0.58;    0.08;0;ENDLINE
LINE;7.48;32.80;69.94;0.00; 5.37;  5.66;  -0.57;    0.08;0;ENDLINE
LINE;7.49;32.86;69.88;0.00; 5.37;  5.65;  -0.57;    0.08;0;ENDLINE
LINE;7.50;32.93;69.81;0.00; 5.38;  5.65;  -0.56;    0.08;0;ENDLINE
LINE;7.51;32.99;69.75;0.00; 5.38;  5.64;   8.75;    0.08;0;ENDLINE
LINE;7.52;33.06;69.68;0.00; 5.39;  5.73;  -0.50;    0.08;0;ENDLINE
LINE;7.53;33.13;69.62;0.00; 5.39;  5.73;  -0.55;    0.08;0;ENDLINE
LINE;7.54;33.19;69.56;0.00; 5.40;  5.72;  -0.54;    0.08;0;ENDLINE
LINE;7.55;33.26;69.49;0.00; 5.40;  5.71;  -0.53;    0.08;0;ENDLINE
LINE;7.56;33.33;69.43;0.00; 5.40;  5.71;  -0.53;    0.08;0;ENDLINE
LINE;7.57;33.39;69.37;0.00; 5.41;  5.70;  -0.52;    0.08;0;ENDLINE
LINE;7.58;33.46;69.30;0.00; 5.41;  5.70;  -0.51;    0.08;0;ENDLINE
LINE;7.59;33.53;69.24;0.00; 5.42;  5.69;  -0.51;    0.08;0;ENDLINE
LINE;7.60;33.60;69.18;0.00; 5.42;  5.69;  -0.50;    0.08;0;ENDLINE
LINE;7.61;33.66;69.12;0.00; 5.43;  5.68;  -0.49;    0.08;0;ENDLINE
LINE;7.62;33.73;69.06;0.00; 5.43;  5.68;  -0.48;    0.07;0;ENDLINE
LINE;7.63;33.80;68.99;0.00; 5.44;  5.67;  -0.48;    0.07;0;ENDLINE
LINE;7.64;33.87;68.93;0.00; 5.44;  5.67;  -0.47;    0.07;0;ENDLINE
LINE;7.65;33.94;68.87;0.00; 5.44;  5.66;  -0.46;    0.07;0;ENDLINE
LINE;7.66;34.01;68.81;0.00; 5.45;  5.66;  -0.45;    0.07;0;ENDLINE
LINE;7.67;34.08;68.75;0.00; 5.45;  5.66;  -0.44;    0.07;0;ENDLINE
LINE;7.68;34.15;68.69;0.00; 5.46;  5.65;  -0.44;    0.07;0;ENDLINE
LINE;7.69;34.22;68.63;0.00; 5.46;  5.65;   7.08;    0.07;0;ENDLINE
LINE;7.70;34.29;68.57;0.00; 5.46;  5.72;  -0.43;    0.07;0;ENDLINE
LINE;7.71;34.36;68.51;0.00; 5.47;  5.71;  -0.42;    0.07;0;ENDLINE
LINE;7.72;34.43;68.46;0.00; 5.47;  5.71;  -0.41;    0.07;0;ENDLINE
LINE;7.73;34.50;68.40;0.00; 5.48;  5.70;  -0.40;    0.07;0;ENDLINE
LINE;7.74;34.57;68.34;0.00; 5.48;  5.70;  -0.40;    0.07;0;ENDLINE
LINE;7.75;34.64;68.28;0.00; 5.49;  5.70;  -0.39;    0.07;0;ENDLINE
LINE;7.76;34.71;68.22;0.00; 5.49;  5.69;  -0.38;    0.07;0;ENDLINE
LINE;7.77;34.78;68.16;0.00; 5.49;  5.69;  -0.37;    0.07;0;ENDLINE
LINE;7.78;34.86;68.11;0.00; 5.50;  5.69;  -0.37;    0.07;0;ENDLINE
LINE;7.79;34.93;68.05;0.00; 5.50;  5.68;  -0.36;    0.07;0;ENDLINE
LINE;7.80;35.00;67.99;0.00; 5.51;  5.68;  -0.35;    0.07;0;ENDLINE
LINE;7.81;35.07;67.94;0.00; 5.51;  5.67;  -0.34;    0.07;0;ENDLINE
LINE;7.82;35.15;67.88;0.00; 5.51;  5.67;  -0.34;    0.07;0;ENDLINE
LINE;7.83;35.22;67.83;0.00; 5.52;  5.67;  -0.33;    0.07;0;ENDLINE
LINE;7.84;35.29;67.77;0.00; 5.52;  5.66;  -0.32;    0.07;0;ENDLINE
LINE;7.85;35.36;67.71;0.00; 5.53;  5.66;  -0.31;    0.07;0;ENDLINE
LINE;7.86;35.44;67.66;0.00; 5.53;  5.66;  -0.30;    0.07;0;ENDLINE
LINE;7.87;35.51;67.60;0.00; 5.53;  5.66;   5.16;    0.07;0;ENDLINE
LINE;7.88;35.59;67.55;0.00; 5.54;  5.71;  -0.29;    0.07;0;ENDLINE
LINE;7.89;35.66;67.49;0.00; 5.54;  5.70;  -0.28;    0.07;0;ENDLINE
LINE;7.90;35.73;67.44;0.00; 5.54;  5.70;  -0.28;    0.07;0;ENDLINE
LINE;7.91;35.81;67.39;0.00; 5.55;  5.70;  -0.27;    0.07;0;ENDLINE
LINE;7.92;35.88;67.33;0.00; 5.55;  5.70;  -0.26;    0.07;0;ENDLINE
LINE;7.93;35.96;67.28;0.00; 5.56;  5.69;  -0.25;    0.07;0;ENDLINE
LINE;7.94;36.03;67.23;0.00; 5.56;  5.69;  -0.25;    0.07;0;ENDLINE
LINE;7.95;36.11;67.17;0.00; 5.56;  5.69;  -0.24;    0.07;0;ENDLINE
LINE;7.96;36.18;67.12;0.00; 5.57;  5.69;  -0.23;    0.07;0;ENDLINE
LINE;7.97;36.26;67.07;0.00; 5.57;  5.68;  -0.23;    0.07;0;ENDLINE
LINE;7.98;36.34;67.02;0.00; 5.58;  5.68;  -0.22;    0.07;0;ENDLINE
LINE;7.99;36.41;66.97;0.00; 5.58;  5.68;  -0.21;    0.07;0;ENDLINE
LINE;8.00;36.49;66.91;0.00; 5.58;  5.68;  -0.20;    0.07;0;ENDLINE
LINE;8.01;36.56;66.86;0.00; 5.59;  5.67;  -0.20;    0.07;0;ENDLINE
LINE;8.02;36.64;66.81;0.00; 5.59;  5.67;  -0.19;    0.07;0;ENDLINE
LINE;8.03;36.72;66.76;0.00; 5.59;  5.67;  -0.18;    0.07;0;ENDLINE
LINE;8.04;36.79;66.71;0.00; 5.60;  5.67;  -0.17;    0.07;0;ENDLINE
LINE;8.05;36.87;66.66;0.00; 5.60;  5.67;  -0.17;    0.07;0;ENDLINE
LINE;8.06;36.95;66.61;0.00; 5.61;  5.67;   3.15;    0.06;0;ENDLINE
LINE;8.07;37.03;66.56;0.00; 5.61;  5.70;  -0.15;    0.06;0;ENDLINE
LINE;8.08;37.10;66.51;0.00; 5.61;  5.70;  -0.14;    0.06;0;ENDLINE
LINE;8.09;37.18;66.46;0.00; 5.62;  5.69;  -0.14;    0.06;0;ENDLINE
LINE;8.10;37.26;66.41;0.00; 5.62;  5.69;  -0.13;    0.06;0;ENDLINE
LINE;8.11;37.34;66.36;0.00; 5.62;  5.69;  -0.12;    0.06;0;ENDLINE
LINE;8.12;37.42;66.32;0.00; 5.63;  5.69;  -0.11;    0.06;0;ENDLINE
LINE;8.13;37.49;66.27;0.00; 5.63;  5.69;  -0.11;    0.06;0;ENDLINE
LINE;8.14;37.57;66.22;0.00; 5.63;  5.69;  -0.10;    0.06;0;ENDLINE
LINE;8.15;37.65;66.17;0.00; 5.64;  5.69;  -0.09;    0.06;0;ENDLINE
LINE;8.16;37.73;66.13;0.00; 5.64;  5.69;  -0.09;    0.06;0;ENDLINE
LINE;8.17;37.81;66.08;0.00; 5.65;  5.69;  -0.08;    0.06;0;ENDLINE
LINE;8.18;37.89;66.03;0.00; 5.65;  5.68;  -0.07;    0.06;0;ENDLINE
LINE;8.19;37.97;65.98;0.00; 5.65;  5.68;  -0.06;    0.06;0;ENDLINE
LINE;8.20;38.05;65.94;0.00; 5.66;  5.68;  -0.06;    0.06;0;ENDLINE
LINE;8.21;38.13;65.89;0.00; 5.66;  5.68;  -0.05;    0.06;0;ENDLINE
LINE;8.22;38.21;65.85;0.00; 5.66;  5.68;  -0.04;    0.06;0;ENDLINE
LINE;8.23;38.29;65.80;0.00; 5.67;  5.68;  -0.03;    0.06;0;ENDLINE
LINE;8.24;38.37;65.76;0.00; 5.67;  5.68;   1.06;    0.06;0;ENDLINE
LINE;8.25;38.45;65.71;0.00; 5.67;  5.69;  -0.02;    0.06;0;ENDLINE
LINE;8.26;38.53;65.67;0.00; 5.68;  5.69;  -0.01;    0.06;0;ENDLINE
LINE;8.27;38.61;65.62;0.00; 5.68;  5.69;   0.00;    0.06;0;ENDLINE
LINE;8.28;38.69;65.58;0.00; 5.68;  5.69;   0.00;    0.06;0;ENDLINE
LINE;8.29;38.77;65.53;0.00; 5.69;  5.69;   0.01;    0.06;0;ENDLINE
LINE;8.30;38.85;65.49;0.00; 5.69;  5.69;   0.02;    0.06;0;ENDLINE
LINE;8.31;38.93;65.45;0.00; 5.70;  5.69;   0.03;    0.06;0;ENDLINE
LINE;8.32;39.02;65.40;0.00; 5.70;  5.69;   0.03;    0.06;0;ENDLINE
LINE;8.33;39.10;65.36;0.00; 5.70;  5.69;   0.04;    0.06;0;ENDLINE
LINE;8.34;39.18;65.32;0.00; 5.71;  5.69;   0.05;    0.06;0;ENDLINE
LINE;8.35;39.26;65.28;0.00; 5.71;  5.69;   0.06;    0.06;0;ENDLINE
LINE;8.36;39.34;65.23;0.00; 5.71;  5.69;   0.06;    0.06;0;ENDLINE
LINE;8.37;39.43;65.19;0.00; 5.72;  5.69;   0.07;    0.06;0;ENDLINE
LINE;8.38;39.51;65.15;0.00; 5.72;  5.70;   0.08;    0.06;0;ENDLINE
LINE;8.39;39.59;65.11;0.00; 5.72;  5.70;   0.08;    0.06;0;ENDLINE
LINE;8.40;39.67;65.07;0.00; 5.73;  5.70;   0.09;    0.06;0;ENDLINE
LINE;8.41;39.76;65.03;0.00; 5.73;  5.70;   0.10;    0.06;0;ENDLINE
LINE;8.42;39.84;64.99;0.00; 5.73;  5.70;  -1.03;    0.06;0;ENDLINE
LINE;8.43;39.92;64.95;0.00; 5.74;  5.69;   0.11;    0.06;0;ENDLINE
