TRAJECTORY;ASTAGarageSquare_fellow_1;0.1;1809;;;;;;;
LINE;5.66;37.93;85.60;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.67;37.95;85.55;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.68;37.97;85.50;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.69;37.99;85.44;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.70;38.01;85.39;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.71;38.03;85.34;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.72;38.05;85.29;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.73;38.07;85.23;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.74;38.09;85.18;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.75;38.11;85.13;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.76;38.13;85.07;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.77;38.15;85.02;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.78;38.17;84.97;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.79;38.19;84.92;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.80;38.21;84.86;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.81;38.23;84.81;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.82;38.25;84.76;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.83;38.27;84.70;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.84;38.29;84.65;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.85;38.31;84.60;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.86;38.33;84.55;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.87;38.35;84.49;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.88;38.37;84.44;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.89;38.39;84.39;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.90;38.41;84.34;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.91;38.42;84.28;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.92;38.44;84.23;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.93;38.46;84.18;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.94;38.48;84.12;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.95;38.50;84.07;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.96;38.52;84.02;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.97;38.54;83.97;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.98;38.56;83.91;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.99;38.58;83.86;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.00;38.60;83.81;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.01;38.62;83.76;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.02;38.64;83.70;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.03;38.66;83.65;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.04;38.68;83.60;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.05;38.70;83.55;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.06;38.72;83.49;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.07;38.74;83.44;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.08;38.76;83.39;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.09;38.78;83.33;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.10;38.80;83.28;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.11;38.82;83.23;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.12;38.84;83.18;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.13;38.86;83.12;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.14;38.88;83.07;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.15;38.90;83.02;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.16;38.92;82.97;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.17;38.94;82.91;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.18;38.96;82.86;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.19;38.98;82.81;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.20;39.00;82.76;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.21;39.02;82.70;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.22;39.04;82.65;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.23;39.06;82.60;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.24;39.08;82.55;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.25;39.10;82.49;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.26;39.12;82.44;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.27;39.14;82.39;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.28;39.16;82.34;0.00; 5.07;  5.61;  -0.07;    0.00;0;ENDLINE
LINE;6.29;39.18;82.28;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.30;39.20;82.23;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.31;39.22;82.18;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.32;39.24;82.13;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.33;39.26;82.07;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.34;39.28;82.02;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.35;39.30;81.97;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.36;39.32;81.92;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.37;39.34;81.86;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.38;39.36;81.81;0.00; 5.07;  5.61;  -0.10;    0.00;0;ENDLINE
LINE;6.39;39.38;81.76;0.00; 5.07;  5.61;  -0.11;    0.00;0;ENDLINE
LINE;6.40;39.40;81.71;0.00; 5.07;  5.60;  -0.17;    0.00;0;ENDLINE
LINE;6.41;39.42;81.65;0.00; 5.07;  5.60;  -0.25;    0.00;0;ENDLINE
LINE;6.42;39.44;81.60;0.00; 5.07;  5.60;  -0.35;    0.00;0;ENDLINE
LINE;6.43;39.46;81.55;0.00; 5.07;  5.60;  -0.47;    0.00;0;ENDLINE
LINE;6.44;39.48;81.50;0.00; 5.07;  5.59;  -0.59;    0.00;0;ENDLINE
LINE;6.45;39.50;81.44;0.00; 5.07;  5.59;  -0.69;    0.00;0;ENDLINE
LINE;6.46;39.52;81.39;0.00; 5.07;  5.58;  -0.77;    0.00;0;ENDLINE
LINE;6.47;39.54;81.34;0.00; 5.07;  5.57;  -0.86;    0.00;0;ENDLINE
LINE;6.48;39.56;81.29;0.00; 5.07;  5.56;  -0.93;    0.00;0;ENDLINE
LINE;6.49;39.58;81.24;0.00; 5.07;  5.55;  -0.99;    0.00;0;ENDLINE
LINE;6.50;39.60;81.18;0.00; 5.07;  5.54;  -1.01;    0.00;0;ENDLINE
LINE;6.51;39.61;81.13;0.00; 5.07;  5.53;  -0.98;    0.00;0;ENDLINE
LINE;6.52;39.63;81.08;0.00; 5.07;  5.52;  -0.93;    0.00;0;ENDLINE
LINE;6.53;39.65;81.03;0.00; 5.07;  5.51;  -0.83;    0.00;0;ENDLINE
LINE;6.54;39.67;80.98;0.00; 5.07;  5.51;  -0.69;    0.00;0;ENDLINE
LINE;6.55;39.69;80.93;0.00; 5.07;  5.50;  -0.54;    0.00;0;ENDLINE
LINE;6.56;39.71;80.87;0.00; 5.07;  5.49;  -0.40;    0.00;0;ENDLINE
LINE;6.57;39.73;80.82;0.00; 5.07;  5.49;  -0.26;    0.00;0;ENDLINE
LINE;6.58;39.75;80.77;0.00; 5.07;  5.49;  -0.11;    0.00;0;ENDLINE
LINE;6.59;39.77;80.72;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.60;39.79;80.67;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.61;39.81;80.62;0.00; 5.07;  5.49;   0.13;    0.00;0;ENDLINE
LINE;6.62;39.83;80.57;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.63;39.85;80.51;0.00; 5.07;  5.49;   0.06;    0.00;0;ENDLINE
LINE;6.64;39.87;80.46;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.65;39.89;80.41;0.00; 5.07;  5.49;  -0.03;    0.00;0;ENDLINE
LINE;6.66;39.91;80.36;0.00; 5.07;  5.49;  -0.07;    0.00;0;ENDLINE
LINE;6.67;39.93;80.31;0.00; 5.07;  5.49;  16.88;    0.00;0;ENDLINE
LINE;6.68;39.94;80.26;0.00; 5.07;  5.66;   0.04;    0.00;0;ENDLINE
LINE;6.69;39.96;80.23;0.00; 5.07;  5.66;  -0.02;    0.00;0;ENDLINE
LINE;6.70;39.97;80.19;0.00; 5.07;  5.66;  -0.08;    0.00;0;ENDLINE
LINE;6.71;39.98;80.16;0.00; 5.07;  5.66;  -0.13;    0.01;0;ENDLINE
LINE;6.72;40.00;80.12;0.00; 5.07;  5.66;  -0.18;    0.01;0;ENDLINE
LINE;6.73;40.01;80.08;0.00; 5.07;  5.65;  -0.22;    0.01;0;ENDLINE
LINE;6.74;40.03;80.05;0.00; 5.08;  5.65;  -0.26;    0.01;0;ENDLINE
LINE;6.75;40.04;80.01;0.00; 5.08;  5.65;  -0.30;    0.01;0;ENDLINE
LINE;6.76;40.06;79.98;0.00; 5.08;  5.65;  -0.33;    0.01;0;ENDLINE
LINE;6.77;40.08;79.94;0.00; 5.08;  5.64;  -0.37;    0.02;0;ENDLINE
LINE;6.78;40.09;79.91;0.00; 5.08;  5.64;  -0.39;    0.02;0;ENDLINE
LINE;6.79;40.11;79.87;0.00; 5.08;  5.64;  -0.42;    0.02;0;ENDLINE
LINE;6.80;40.12;79.83;0.00; 5.08;  5.63;  -0.44;    0.02;0;ENDLINE
LINE;6.81;40.14;79.80;0.00; 5.08;  5.63;  -0.46;    0.02;0;ENDLINE
LINE;6.82;40.16;79.76;0.00; 5.08;  5.62;  -0.48;    0.02;0;ENDLINE
LINE;6.83;40.18;79.73;0.00; 5.08;  5.62;  11.25;    0.02;0;ENDLINE
LINE;6.84;40.19;79.69;0.00; 5.08;  5.73;  -0.48;    0.02;0;ENDLINE
LINE;6.85;40.21;79.66;0.00; 5.09;  5.73;  -0.53;    0.02;0;ENDLINE
LINE;6.86;40.23;79.62;0.00; 5.09;  5.72;  -0.54;    0.03;0;ENDLINE
LINE;6.87;40.25;79.59;0.00; 5.09;  5.71;  -0.55;    0.03;0;ENDLINE
LINE;6.88;40.26;79.55;0.00; 5.09;  5.71;  -0.57;    0.03;0;ENDLINE
LINE;6.89;40.28;79.52;0.00; 5.09;  5.70;  -0.58;    0.03;0;ENDLINE
LINE;6.90;40.30;79.48;0.00; 5.09;  5.70;  -0.59;    0.03;0;ENDLINE
LINE;6.91;40.32;79.45;0.00; 5.10;  5.69;  -0.59;    0.03;0;ENDLINE
LINE;6.92;40.34;79.41;0.00; 5.10;  5.69;  -0.60;    0.03;0;ENDLINE
LINE;6.93;40.36;79.38;0.00; 5.10;  5.68;  -0.61;    0.03;0;ENDLINE
LINE;6.94;40.38;79.34;0.00; 5.10;  5.67;  -0.62;    0.03;0;ENDLINE
LINE;6.95;40.40;79.31;0.00; 5.10;  5.67;  -0.63;    0.03;0;ENDLINE
LINE;6.96;40.42;79.28;0.00; 5.10;  5.66;  -0.64;    0.04;0;ENDLINE
LINE;6.97;40.44;79.24;0.00; 5.11;  5.65;  -0.65;    0.04;0;ENDLINE
LINE;6.98;40.46;79.21;0.00; 5.11;  5.65;  -0.65;    0.04;0;ENDLINE
LINE;6.99;40.48;79.17;0.00; 5.11;  5.64;  -0.66;    0.04;0;ENDLINE
LINE;7.00;40.50;79.14;0.00; 5.11;  5.63;  11.69;    0.04;0;ENDLINE
LINE;7.01;40.52;79.11;0.00; 5.12;  5.75;  -0.69;    0.04;0;ENDLINE
LINE;7.02;40.54;79.07;0.00; 5.12;  5.74;  -0.69;    0.04;0;ENDLINE
LINE;7.03;40.56;79.04;0.00; 5.12;  5.74;  -0.70;    0.04;0;ENDLINE
LINE;7.04;40.58;79.01;0.00; 5.12;  5.73;  -0.70;    0.04;0;ENDLINE
LINE;7.05;40.60;78.97;0.00; 5.12;  5.72;  -0.71;    0.04;0;ENDLINE
LINE;7.06;40.62;78.94;0.00; 5.13;  5.72;  -0.71;    0.04;0;ENDLINE
LINE;7.07;40.65;78.91;0.00; 5.13;  5.71;  -0.71;    0.04;0;ENDLINE
LINE;7.08;40.67;78.87;0.00; 5.13;  5.70;  -0.71;    0.04;0;ENDLINE
LINE;7.09;40.69;78.84;0.00; 5.13;  5.70;  -0.72;    0.05;0;ENDLINE
LINE;7.10;40.71;78.81;0.00; 5.14;  5.69;  -0.72;    0.05;0;ENDLINE
LINE;7.11;40.73;78.78;0.00; 5.14;  5.68;  -0.72;    0.05;0;ENDLINE
LINE;7.12;40.76;78.74;0.00; 5.14;  5.67;  -0.72;    0.05;0;ENDLINE
LINE;7.13;40.78;78.71;0.00; 5.15;  5.67;  -0.72;    0.05;0;ENDLINE
LINE;7.14;40.80;78.68;0.00; 5.15;  5.66;  -0.72;    0.05;0;ENDLINE
LINE;7.15;40.82;78.65;0.00; 5.15;  5.65;  -0.72;    0.05;0;ENDLINE
LINE;7.16;40.85;78.61;0.00; 5.15;  5.65;  -0.72;    0.05;0;ENDLINE
LINE;7.17;40.87;78.58;0.00; 5.16;  5.64;  11.25;    0.05;0;ENDLINE
LINE;7.18;40.89;78.55;0.00; 5.16;  5.75;  -0.73;    0.05;0;ENDLINE
LINE;7.19;40.92;78.52;0.00; 5.16;  5.74;  -0.73;    0.05;0;ENDLINE
LINE;7.20;40.94;78.49;0.00; 5.16;  5.74;  -0.73;    0.05;0;ENDLINE
LINE;7.21;40.97;78.45;0.00; 5.17;  5.73;  -0.72;    0.05;0;ENDLINE
LINE;7.22;40.99;78.42;0.00; 5.17;  5.72;  -0.72;    0.05;0;ENDLINE
LINE;7.23;41.01;78.39;0.00; 5.17;  5.71;  -0.71;    0.05;0;ENDLINE
LINE;7.24;41.04;78.36;0.00; 5.18;  5.71;  -0.71;    0.05;0;ENDLINE
LINE;7.25;41.06;78.33;0.00; 5.18;  5.70;  -0.71;    0.05;0;ENDLINE
LINE;7.26;41.09;78.30;0.00; 5.18;  5.69;  -0.70;    0.05;0;ENDLINE
LINE;7.27;41.11;78.27;0.00; 5.19;  5.69;  -0.70;    0.05;0;ENDLINE
LINE;7.28;41.14;78.24;0.00; 5.19;  5.68;  -0.69;    0.05;0;ENDLINE
LINE;7.29;41.16;78.21;0.00; 5.19;  5.67;  -0.68;    0.05;0;ENDLINE
LINE;7.30;41.19;78.18;0.00; 5.19;  5.67;  -0.68;    0.05;0;ENDLINE
LINE;7.31;41.21;78.14;0.00; 5.20;  5.66;  -0.67;    0.05;0;ENDLINE
LINE;7.32;41.24;78.11;0.00; 5.20;  5.65;  -0.67;    0.06;0;ENDLINE
LINE;7.33;41.26;78.08;0.00; 5.20;  5.65;  -0.66;    0.06;0;ENDLINE
LINE;7.34;41.29;78.05;0.00; 5.21;  5.64;  10.24;    0.06;0;ENDLINE
LINE;7.35;41.31;78.02;0.00; 5.21;  5.74;  -0.66;    0.06;0;ENDLINE
LINE;7.36;41.34;77.99;0.00; 5.21;  5.73;  -0.65;    0.06;0;ENDLINE
LINE;7.37;41.36;77.96;0.00; 5.22;  5.73;  -0.65;    0.06;0;ENDLINE
LINE;7.38;41.39;77.93;0.00; 5.22;  5.72;  -0.64;    0.06;0;ENDLINE
LINE;7.39;41.42;77.90;0.00; 5.22;  5.71;  -0.63;    0.06;0;ENDLINE
LINE;7.40;41.44;77.87;0.00; 5.23;  5.71;  -0.63;    0.06;0;ENDLINE
LINE;7.41;41.47;77.85;0.00; 5.23;  5.70;  -0.62;    0.06;0;ENDLINE
LINE;7.42;41.50;77.82;0.00; 5.23;  5.70;  -0.61;    0.06;0;ENDLINE
LINE;7.43;41.52;77.79;0.00; 5.24;  5.69;  -0.61;    0.06;0;ENDLINE
LINE;7.44;41.55;77.76;0.00; 5.24;  5.68;  -0.60;    0.06;0;ENDLINE
LINE;7.45;41.58;77.73;0.00; 5.24;  5.68;  -0.59;    0.06;0;ENDLINE
LINE;7.46;41.60;77.70;0.00; 5.25;  5.67;  -0.59;    0.06;0;ENDLINE
LINE;7.47;41.63;77.67;0.00; 5.25;  5.67;  -0.58;    0.06;0;ENDLINE
LINE;7.48;41.66;77.64;0.00; 5.25;  5.66;  -0.57;    0.06;0;ENDLINE
LINE;7.49;41.68;77.61;0.00; 5.26;  5.65;  -0.57;    0.06;0;ENDLINE
LINE;7.50;41.71;77.59;0.00; 5.26;  5.65;  -0.56;    0.06;0;ENDLINE
LINE;7.51;41.74;77.56;0.00; 5.26;  5.64;   8.75;    0.06;0;ENDLINE
LINE;7.52;41.77;77.53;0.00; 5.27;  5.73;  -0.50;    0.06;0;ENDLINE
LINE;7.53;41.79;77.50;0.00; 5.27;  5.73;  -0.55;    0.06;0;ENDLINE
LINE;7.54;41.82;77.47;0.00; 5.27;  5.72;  -0.54;    0.06;0;ENDLINE
LINE;7.55;41.85;77.45;0.00; 5.28;  5.71;  -0.53;    0.06;0;ENDLINE
LINE;7.56;41.88;77.42;0.00; 5.28;  5.71;  -0.53;    0.06;0;ENDLINE
LINE;7.57;41.91;77.39;0.00; 5.28;  5.70;  -0.52;    0.06;0;ENDLINE
LINE;7.58;41.93;77.36;0.00; 5.29;  5.70;  -0.51;    0.06;0;ENDLINE
LINE;7.59;41.96;77.33;0.00; 5.29;  5.69;  -0.51;    0.06;0;ENDLINE
LINE;7.60;41.99;77.31;0.00; 5.29;  5.69;  -0.50;    0.06;0;ENDLINE
LINE;7.61;42.02;77.28;0.00; 5.30;  5.68;  -0.49;    0.06;0;ENDLINE
LINE;7.62;42.05;77.25;0.00; 5.30;  5.68;  -0.48;    0.06;0;ENDLINE
LINE;7.63;42.08;77.23;0.00; 5.30;  5.67;  -0.48;    0.06;0;ENDLINE
LINE;7.64;42.11;77.20;0.00; 5.31;  5.67;  -0.47;    0.06;0;ENDLINE
LINE;7.65;42.13;77.17;0.00; 5.31;  5.66;  -0.46;    0.06;0;ENDLINE
LINE;7.66;42.16;77.15;0.00; 5.31;  5.66;  -0.45;    0.06;0;ENDLINE
LINE;7.67;42.19;77.12;0.00; 5.32;  5.66;  -0.44;    0.06;0;ENDLINE
LINE;7.68;42.22;77.09;0.00; 5.32;  5.65;  -0.44;    0.06;0;ENDLINE
LINE;7.69;42.25;77.07;0.00; 5.32;  5.65;   7.08;    0.06;0;ENDLINE
LINE;7.70;42.28;77.04;0.00; 5.33;  5.72;  -0.43;    0.06;0;ENDLINE
LINE;7.71;42.31;77.01;0.00; 5.33;  5.71;  -0.42;    0.06;0;ENDLINE
LINE;7.72;42.34;76.99;0.00; 5.33;  5.71;  -0.41;    0.06;0;ENDLINE
LINE;7.73;42.37;76.96;0.00; 5.34;  5.70;  -0.40;    0.06;0;ENDLINE
LINE;7.74;42.40;76.94;0.00; 5.34;  5.70;  -0.40;    0.06;0;ENDLINE
LINE;7.75;42.43;76.91;0.00; 5.34;  5.70;  -0.39;    0.06;0;ENDLINE
LINE;7.76;42.46;76.88;0.00; 5.35;  5.69;  -0.38;    0.06;0;ENDLINE
LINE;7.77;42.49;76.86;0.00; 5.35;  5.69;  -0.37;    0.06;0;ENDLINE
LINE;7.78;42.52;76.83;0.00; 5.35;  5.69;  -0.37;    0.06;0;ENDLINE
LINE;7.79;42.55;76.81;0.00; 5.36;  5.68;  -0.36;    0.06;0;ENDLINE
LINE;7.80;42.58;76.78;0.00; 5.36;  5.68;  -0.35;    0.06;0;ENDLINE
LINE;7.81;42.61;76.76;0.00; 5.36;  5.67;  -0.34;    0.06;0;ENDLINE
LINE;7.82;42.64;76.73;0.00; 5.37;  5.67;  -0.34;    0.06;0;ENDLINE
LINE;7.83;42.67;76.71;0.00; 5.37;  5.67;  -0.33;    0.06;0;ENDLINE
LINE;7.84;42.70;76.68;0.00; 5.37;  5.66;  -0.32;    0.06;0;ENDLINE
LINE;7.85;42.73;76.66;0.00; 5.38;  5.66;  -0.31;    0.06;0;ENDLINE
LINE;7.86;42.76;76.63;0.00; 5.38;  5.66;  -0.30;    0.06;0;ENDLINE
LINE;7.87;42.79;76.61;0.00; 5.39;  5.66;   5.16;    0.06;0;ENDLINE
LINE;7.88;42.83;76.59;0.00; 5.39;  5.71;  -0.29;    0.06;0;ENDLINE
LINE;7.89;42.86;76.56;0.00; 5.39;  5.70;  -0.28;    0.06;0;ENDLINE
LINE;7.90;42.89;76.54;0.00; 5.40;  5.70;  -0.28;    0.06;0;ENDLINE
LINE;7.91;42.92;76.51;0.00; 5.40;  5.70;  -0.27;    0.06;0;ENDLINE
LINE;7.92;42.95;76.49;0.00; 5.40;  5.70;  -0.26;    0.06;0;ENDLINE
LINE;7.93;42.98;76.47;0.00; 5.41;  5.69;  -0.25;    0.06;0;ENDLINE
LINE;7.94;43.01;76.44;0.00; 5.41;  5.69;  -0.25;    0.06;0;ENDLINE
LINE;7.95;43.04;76.42;0.00; 5.41;  5.69;  -0.24;    0.06;0;ENDLINE
LINE;7.96;43.08;76.40;0.00; 5.42;  5.69;  -0.23;    0.06;0;ENDLINE
LINE;7.97;43.11;76.37;0.00; 5.42;  5.68;  -0.23;    0.06;0;ENDLINE
LINE;7.98;43.14;76.35;0.00; 5.42;  5.68;  -0.22;    0.06;0;ENDLINE
LINE;7.99;43.17;76.33;0.00; 5.43;  5.68;  -0.21;    0.06;0;ENDLINE
LINE;8.00;43.20;76.30;0.00; 5.43;  5.68;  -0.20;    0.06;0;ENDLINE
LINE;8.01;43.24;76.28;0.00; 5.43;  5.67;  -0.20;    0.06;0;ENDLINE
LINE;8.02;43.27;76.26;0.00; 5.44;  5.67;  -0.19;    0.06;0;ENDLINE
LINE;8.03;43.30;76.23;0.00; 5.44;  5.67;  -0.18;    0.06;0;ENDLINE
LINE;8.04;43.33;76.21;0.00; 5.44;  5.67;  -0.17;    0.06;0;ENDLINE
LINE;8.05;43.36;76.19;0.00; 5.45;  5.67;  -0.17;    0.06;0;ENDLINE
LINE;8.06;43.40;76.17;0.00; 5.45;  5.67;   3.15;    0.06;0;ENDLINE
LINE;8.07;43.43;76.14;0.00; 5.45;  5.70;  -0.15;    0.06;0;ENDLINE
LINE;8.08;43.46;76.12;0.00; 5.46;  5.70;  -0.14;    0.06;0;ENDLINE
LINE;8.09;43.49;76.10;0.00; 5.46;  5.69;  -0.14;    0.06;0;ENDLINE
LINE;8.10;43.53;76.08;0.00; 5.46;  5.69;  -0.13;    0.06;0;ENDLINE
LINE;8.11;43.56;76.06;0.00; 5.47;  5.69;  -0.12;    0.06;0;ENDLINE
LINE;8.12;43.59;76.03;0.00; 5.47;  5.69;  -0.11;    0.06;0;ENDLINE
LINE;8.13;43.62;76.01;0.00; 5.47;  5.69;  -0.11;    0.06;0;ENDLINE
LINE;8.14;43.66;75.99;0.00; 5.48;  5.69;  -0.10;    0.06;0;ENDLINE
LINE;8.15;43.69;75.97;0.00; 5.48;  5.69;  -0.09;    0.06;0;ENDLINE
LINE;8.16;43.72;75.95;0.00; 5.48;  5.69;  -0.09;    0.06;0;ENDLINE
LINE;8.17;43.76;75.93;0.00; 5.49;  5.69;  -0.08;    0.06;0;ENDLINE
LINE;8.18;43.79;75.91;0.00; 5.49;  5.68;  -0.07;    0.06;0;ENDLINE
LINE;8.19;43.82;75.89;0.00; 5.49;  5.68;  -0.06;    0.06;0;ENDLINE
LINE;8.20;43.86;75.86;0.00; 5.50;  5.68;  -0.06;    0.06;0;ENDLINE
LINE;8.21;43.89;75.84;0.00; 5.50;  5.68;  -0.05;    0.06;0;ENDLINE
LINE;8.22;43.92;75.82;0.00; 5.50;  5.68;  -0.04;    0.06;0;ENDLINE
LINE;8.23;43.96;75.80;0.00; 5.51;  5.68;  -0.03;    0.06;0;ENDLINE
LINE;8.24;43.99;75.78;0.00; 5.51;  5.68;   1.06;    0.06;0;ENDLINE
LINE;8.25;44.02;75.76;0.00; 5.52;  5.69;  -0.02;    0.06;0;ENDLINE
LINE;8.26;44.06;75.74;0.00; 5.52;  5.69;  -0.01;    0.06;0;ENDLINE
LINE;8.27;44.09;75.72;0.00; 5.52;  5.69;   0.00;    0.06;0;ENDLINE
LINE;8.28;44.13;75.70;0.00; 5.53;  5.69;   0.00;    0.06;0;ENDLINE
LINE;8.29;44.16;75.68;0.00; 5.53;  5.69;   0.01;    0.06;0;ENDLINE
LINE;8.30;44.19;75.66;0.00; 5.53;  5.69;   0.02;    0.06;0;ENDLINE
LINE;8.31;44.23;75.64;0.00; 5.54;  5.69;   0.03;    0.06;0;ENDLINE
LINE;8.32;44.26;75.62;0.00; 5.54;  5.69;   0.03;    0.06;0;ENDLINE
LINE;8.33;44.30;75.60;0.00; 5.54;  5.69;   0.04;    0.06;0;ENDLINE
LINE;8.34;44.33;75.59;0.00; 5.55;  5.69;   0.05;    0.06;0;ENDLINE
LINE;8.35;44.36;75.57;0.00; 5.55;  5.69;   0.06;    0.06;0;ENDLINE
LINE;8.36;44.40;75.55;0.00; 5.55;  5.69;   0.06;    0.06;0;ENDLINE
LINE;8.37;44.43;75.53;0.00; 5.56;  5.69;   0.07;    0.06;0;ENDLINE
LINE;8.38;44.47;75.51;0.00; 5.56;  5.70;   0.08;    0.06;0;ENDLINE
LINE;8.39;44.50;75.49;0.00; 5.56;  5.70;   0.08;    0.06;0;ENDLINE
LINE;8.40;44.54;75.47;0.00; 5.57;  5.70;   0.09;    0.06;0;ENDLINE
LINE;8.41;44.57;75.45;0.00; 5.57;  5.70;   0.10;    0.06;0;ENDLINE
LINE;8.42;44.61;75.44;0.00; 5.57;  5.70;  -1.03;    0.06;0;ENDLINE
LINE;8.43;44.64;75.42;0.00; 5.58;  5.69;   0.11;    0.06;0;ENDLINE
LINE;8.44;44.68;75.40;0.00; 5.58;  5.69;   0.12;    0.06;0;ENDLINE
