TRAJECTORY;ASTAGarageSquare_fellow_3;0.1;1809;;;;;;;
LINE;5.64;30.40;82.88;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.65;30.42;82.83;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.66;30.44;82.78;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.67;30.46;82.72;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.68;30.48;82.67;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.69;30.50;82.62;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.70;30.52;82.57;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.71;30.54;82.51;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.72;30.56;82.46;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.73;30.58;82.41;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.74;30.60;82.35;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.75;30.62;82.30;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.76;30.64;82.25;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.77;30.66;82.20;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.78;30.68;82.14;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.79;30.70;82.09;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.80;30.72;82.04;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.81;30.74;81.98;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.82;30.76;81.93;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.83;30.78;81.88;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.84;30.80;81.83;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.85;30.82;81.77;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.86;30.84;81.72;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.87;30.86;81.67;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.88;30.88;81.62;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.89;30.90;81.56;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.90;30.92;81.51;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.91;30.94;81.46;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.92;30.96;81.40;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.93;30.98;81.35;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.94;31.00;81.30;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.95;31.02;81.25;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.96;31.04;81.19;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.97;31.06;81.14;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.98;31.08;81.09;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.99;31.10;81.04;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.00;31.12;80.98;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.01;31.14;80.93;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.02;31.16;80.88;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.03;31.18;80.82;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.04;31.20;80.77;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.05;31.22;80.72;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.06;31.24;80.67;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.07;31.26;80.61;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.08;31.28;80.56;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.09;31.30;80.51;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.10;31.32;80.46;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.11;31.34;80.40;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.12;31.36;80.35;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.13;31.38;80.30;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.14;31.40;80.25;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.15;31.42;80.19;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.16;31.44;80.14;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.17;31.46;80.09;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.18;31.48;80.04;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.19;31.50;79.98;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.20;31.52;79.93;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.21;31.54;79.88;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.22;31.56;79.83;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.23;31.58;79.77;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.24;31.60;79.72;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.25;31.62;79.67;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.26;31.64;79.61;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.27;31.66;79.56;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.28;31.68;79.51;0.00; 5.07;  5.61;  -0.07;    0.00;0;ENDLINE
LINE;6.29;31.70;79.46;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.30;31.72;79.40;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.31;31.74;79.35;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.32;31.76;79.30;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.33;31.78;79.25;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.34;31.79;79.19;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.35;31.81;79.14;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.36;31.83;79.09;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.37;31.85;79.04;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.38;31.87;78.98;0.00; 5.07;  5.61;  -0.10;    0.00;0;ENDLINE
LINE;6.39;31.89;78.93;0.00; 5.07;  5.61;  -0.11;    0.00;0;ENDLINE
LINE;6.40;31.91;78.88;0.00; 5.07;  5.60;  -0.17;    0.00;0;ENDLINE
LINE;6.41;31.93;78.83;0.00; 5.07;  5.60;  -0.25;    0.00;0;ENDLINE
LINE;6.42;31.95;78.78;0.00; 5.07;  5.60;  -0.35;    0.00;0;ENDLINE
LINE;6.43;31.97;78.72;0.00; 5.07;  5.60;  -0.47;    0.00;0;ENDLINE
LINE;6.44;31.99;78.67;0.00; 5.07;  5.59;  -0.59;    0.00;0;ENDLINE
LINE;6.45;32.01;78.62;0.00; 5.07;  5.59;  -0.69;    0.00;0;ENDLINE
LINE;6.46;32.03;78.57;0.00; 5.07;  5.58;  -0.77;    0.00;0;ENDLINE
LINE;6.47;32.05;78.51;0.00; 5.07;  5.57;  -0.86;    0.00;0;ENDLINE
LINE;6.48;32.07;78.46;0.00; 5.07;  5.56;  -0.93;    0.00;0;ENDLINE
LINE;6.49;32.09;78.41;0.00; 5.07;  5.55;  -0.99;    0.00;0;ENDLINE
LINE;6.50;32.11;78.36;0.00; 5.07;  5.54;  -1.01;    0.00;0;ENDLINE
LINE;6.51;32.13;78.31;0.00; 5.07;  5.53;  -0.98;    0.00;0;ENDLINE
LINE;6.52;32.15;78.25;0.00; 5.07;  5.52;  -0.93;    0.00;0;ENDLINE
LINE;6.53;32.17;78.20;0.00; 5.07;  5.51;  -0.83;    0.00;0;ENDLINE
LINE;6.54;32.19;78.15;0.00; 5.07;  5.51;  -0.69;    0.00;0;ENDLINE
LINE;6.55;32.21;78.10;0.00; 5.07;  5.50;  -0.54;    0.00;0;ENDLINE
LINE;6.56;32.23;78.05;0.00; 5.07;  5.49;  -0.40;    0.00;0;ENDLINE
LINE;6.57;32.25;78.00;0.00; 5.07;  5.49;  -0.26;    0.00;0;ENDLINE
LINE;6.58;32.27;77.95;0.00; 5.07;  5.49;  -0.11;    0.00;0;ENDLINE
LINE;6.59;32.29;77.89;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.60;32.31;77.84;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.61;32.32;77.79;0.00; 5.07;  5.49;   0.13;    0.00;0;ENDLINE
LINE;6.62;32.34;77.74;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.63;32.36;77.69;0.00; 5.07;  5.49;   0.06;    0.00;0;ENDLINE
LINE;6.64;32.38;77.64;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.65;32.40;77.59;0.00; 5.07;  5.49;  -0.03;    0.00;0;ENDLINE
LINE;6.66;32.42;77.53;0.00; 5.07;  5.49;  -0.07;    0.00;0;ENDLINE
LINE;6.67;32.44;77.48;0.00; 5.07;  5.49;  16.88;    0.00;0;ENDLINE
LINE;6.68;32.46;77.42;0.00; 5.07;  5.66;   0.04;    0.00;0;ENDLINE
LINE;6.69;32.49;77.36;0.00; 5.07;  5.66;  -0.02;    0.01;0;ENDLINE
LINE;6.70;32.52;77.29;0.00; 5.07;  5.66;  -0.08;    0.01;0;ENDLINE
LINE;6.71;32.54;77.22;0.00; 5.07;  5.66;  -0.13;    0.01;0;ENDLINE
LINE;6.72;32.57;77.15;0.00; 5.08;  5.66;  -0.18;    0.02;0;ENDLINE
LINE;6.73;32.60;77.08;0.00; 5.08;  5.65;  -0.22;    0.02;0;ENDLINE
LINE;6.74;32.63;77.01;0.00; 5.08;  5.65;  -0.26;    0.02;0;ENDLINE
LINE;6.75;32.66;76.95;0.00; 5.08;  5.65;  -0.30;    0.02;0;ENDLINE
LINE;6.76;32.69;76.88;0.00; 5.08;  5.65;  -0.33;    0.03;0;ENDLINE
LINE;6.77;32.72;76.81;0.00; 5.08;  5.64;  -0.37;    0.03;0;ENDLINE
LINE;6.78;32.75;76.74;0.00; 5.08;  5.64;  -0.39;    0.03;0;ENDLINE
LINE;6.79;32.78;76.68;0.00; 5.08;  5.64;  -0.42;    0.03;0;ENDLINE
LINE;6.80;32.81;76.61;0.00; 5.09;  5.63;  -0.44;    0.03;0;ENDLINE
LINE;6.81;32.84;76.54;0.00; 5.09;  5.63;  -0.46;    0.04;0;ENDLINE
LINE;6.82;32.88;76.47;0.00; 5.09;  5.62;  -0.48;    0.04;0;ENDLINE
LINE;6.83;32.91;76.41;0.00; 5.09;  5.62;  11.25;    0.04;0;ENDLINE
LINE;6.84;32.94;76.34;0.00; 5.09;  5.73;  -0.48;    0.04;0;ENDLINE
LINE;6.85;32.97;76.27;0.00; 5.10;  5.73;  -0.53;    0.04;0;ENDLINE
LINE;6.86;33.01;76.21;0.00; 5.10;  5.72;  -0.54;    0.05;0;ENDLINE
LINE;6.87;33.04;76.14;0.00; 5.10;  5.71;  -0.55;    0.05;0;ENDLINE
LINE;6.88;33.08;76.08;0.00; 5.10;  5.71;  -0.57;    0.05;0;ENDLINE
LINE;6.89;33.11;76.01;0.00; 5.11;  5.70;  -0.58;    0.05;0;ENDLINE
LINE;6.90;33.15;75.95;0.00; 5.11;  5.70;  -0.59;    0.05;0;ENDLINE
LINE;6.91;33.18;75.88;0.00; 5.11;  5.69;  -0.59;    0.05;0;ENDLINE
LINE;6.92;33.22;75.81;0.00; 5.12;  5.69;  -0.60;    0.05;0;ENDLINE
LINE;6.93;33.26;75.75;0.00; 5.12;  5.68;  -0.61;    0.06;0;ENDLINE
LINE;6.94;33.29;75.69;0.00; 5.12;  5.67;  -0.62;    0.06;0;ENDLINE
LINE;6.95;33.33;75.62;0.00; 5.13;  5.67;  -0.63;    0.06;0;ENDLINE
LINE;6.96;33.37;75.56;0.00; 5.13;  5.66;  -0.64;    0.06;0;ENDLINE
LINE;6.97;33.41;75.49;0.00; 5.13;  5.65;  -0.65;    0.06;0;ENDLINE
LINE;6.98;33.45;75.43;0.00; 5.14;  5.65;  -0.65;    0.06;0;ENDLINE
LINE;6.99;33.48;75.36;0.00; 5.14;  5.64;  -0.66;    0.06;0;ENDLINE
LINE;7.00;33.52;75.30;0.00; 5.14;  5.63;  11.69;    0.06;0;ENDLINE
LINE;7.01;33.56;75.24;0.00; 5.15;  5.75;  -0.69;    0.06;0;ENDLINE
LINE;7.02;33.60;75.18;0.00; 5.15;  5.74;  -0.69;    0.06;0;ENDLINE
LINE;7.03;33.64;75.11;0.00; 5.15;  5.74;  -0.70;    0.07;0;ENDLINE
LINE;7.04;33.68;75.05;0.00; 5.16;  5.73;  -0.70;    0.07;0;ENDLINE
LINE;7.05;33.72;74.99;0.00; 5.16;  5.72;  -0.71;    0.07;0;ENDLINE
LINE;7.06;33.77;74.92;0.00; 5.17;  5.72;  -0.71;    0.07;0;ENDLINE
LINE;7.07;33.81;74.86;0.00; 5.17;  5.71;  -0.71;    0.07;0;ENDLINE
LINE;7.08;33.85;74.80;0.00; 5.17;  5.70;  -0.71;    0.07;0;ENDLINE
LINE;7.09;33.89;74.74;0.00; 5.18;  5.70;  -0.72;    0.07;0;ENDLINE
LINE;7.10;33.93;74.68;0.00; 5.18;  5.69;  -0.72;    0.07;0;ENDLINE
LINE;7.11;33.98;74.62;0.00; 5.18;  5.68;  -0.72;    0.07;0;ENDLINE
LINE;7.12;34.02;74.56;0.00; 5.19;  5.67;  -0.72;    0.07;0;ENDLINE
LINE;7.13;34.06;74.50;0.00; 5.19;  5.67;  -0.72;    0.07;0;ENDLINE
LINE;7.14;34.11;74.43;0.00; 5.20;  5.66;  -0.72;    0.07;0;ENDLINE
LINE;7.15;34.15;74.37;0.00; 5.20;  5.65;  -0.72;    0.07;0;ENDLINE
LINE;7.16;34.20;74.31;0.00; 5.21;  5.65;  -0.72;    0.07;0;ENDLINE
LINE;7.17;34.24;74.25;0.00; 5.21;  5.64;  11.25;    0.07;0;ENDLINE
LINE;7.18;34.28;74.19;0.00; 5.21;  5.75;  -0.73;    0.07;0;ENDLINE
LINE;7.19;34.33;74.14;0.00; 5.22;  5.74;  -0.73;    0.07;0;ENDLINE
LINE;7.20;34.38;74.08;0.00; 5.22;  5.74;  -0.73;    0.07;0;ENDLINE
LINE;7.21;34.42;74.02;0.00; 5.23;  5.73;  -0.72;    0.07;0;ENDLINE
LINE;7.22;34.47;73.96;0.00; 5.23;  5.72;  -0.72;    0.07;0;ENDLINE
LINE;7.23;34.51;73.90;0.00; 5.23;  5.71;  -0.71;    0.07;0;ENDLINE
LINE;7.24;34.56;73.84;0.00; 5.24;  5.71;  -0.71;    0.07;0;ENDLINE
LINE;7.25;34.61;73.78;0.00; 5.24;  5.70;  -0.71;    0.07;0;ENDLINE
LINE;7.26;34.65;73.73;0.00; 5.25;  5.69;  -0.70;    0.08;0;ENDLINE
LINE;7.27;34.70;73.67;0.00; 5.25;  5.69;  -0.70;    0.08;0;ENDLINE
LINE;7.28;34.75;73.61;0.00; 5.26;  5.68;  -0.69;    0.08;0;ENDLINE
LINE;7.29;34.80;73.55;0.00; 5.26;  5.67;  -0.68;    0.08;0;ENDLINE
LINE;7.30;34.84;73.50;0.00; 5.26;  5.67;  -0.68;    0.08;0;ENDLINE
LINE;7.31;34.89;73.44;0.00; 5.27;  5.66;  -0.67;    0.08;0;ENDLINE
LINE;7.32;34.94;73.38;0.00; 5.27;  5.65;  -0.67;    0.08;0;ENDLINE
LINE;7.33;34.99;73.33;0.00; 5.28;  5.65;  -0.66;    0.08;0;ENDLINE
LINE;7.34;35.04;73.27;0.00; 5.28;  5.64;  10.24;    0.08;0;ENDLINE
LINE;7.35;35.09;73.21;0.00; 5.29;  5.74;  -0.66;    0.08;0;ENDLINE
LINE;7.36;35.14;73.16;0.00; 5.29;  5.73;  -0.65;    0.08;0;ENDLINE
LINE;7.37;35.19;73.10;0.00; 5.29;  5.73;  -0.65;    0.08;0;ENDLINE
LINE;7.38;35.24;73.05;0.00; 5.30;  5.72;  -0.64;    0.08;0;ENDLINE
LINE;7.39;35.29;72.99;0.00; 5.30;  5.71;  -0.63;    0.08;0;ENDLINE
LINE;7.40;35.34;72.94;0.00; 5.31;  5.71;  -0.63;    0.08;0;ENDLINE
LINE;7.41;35.39;72.88;0.00; 5.31;  5.70;  -0.62;    0.08;0;ENDLINE
LINE;7.42;35.44;72.83;0.00; 5.32;  5.70;  -0.61;    0.08;0;ENDLINE
LINE;7.43;35.49;72.78;0.00; 5.32;  5.69;  -0.61;    0.08;0;ENDLINE
LINE;7.44;35.54;72.72;0.00; 5.32;  5.68;  -0.60;    0.08;0;ENDLINE
LINE;7.45;35.59;72.67;0.00; 5.33;  5.68;  -0.59;    0.08;0;ENDLINE
LINE;7.46;35.65;72.61;0.00; 5.33;  5.67;  -0.59;    0.08;0;ENDLINE
LINE;7.47;35.70;72.56;0.00; 5.34;  5.67;  -0.58;    0.08;0;ENDLINE
LINE;7.48;35.75;72.51;0.00; 5.34;  5.66;  -0.57;    0.08;0;ENDLINE
LINE;7.49;35.80;72.46;0.00; 5.35;  5.65;  -0.57;    0.08;0;ENDLINE
LINE;7.50;35.86;72.40;0.00; 5.35;  5.65;  -0.56;    0.08;0;ENDLINE
LINE;7.51;35.91;72.35;0.00; 5.35;  5.64;   8.75;    0.08;0;ENDLINE
LINE;7.52;35.96;72.30;0.00; 5.36;  5.73;  -0.50;    0.07;0;ENDLINE
LINE;7.53;36.02;72.25;0.00; 5.36;  5.73;  -0.55;    0.07;0;ENDLINE
LINE;7.54;36.07;72.19;0.00; 5.37;  5.72;  -0.54;    0.07;0;ENDLINE
LINE;7.55;36.12;72.14;0.00; 5.37;  5.71;  -0.53;    0.07;0;ENDLINE
LINE;7.56;36.18;72.09;0.00; 5.38;  5.71;  -0.53;    0.07;0;ENDLINE
LINE;7.57;36.23;72.04;0.00; 5.38;  5.70;  -0.52;    0.07;0;ENDLINE
LINE;7.58;36.28;71.99;0.00; 5.38;  5.70;  -0.51;    0.07;0;ENDLINE
LINE;7.59;36.34;71.94;0.00; 5.39;  5.69;  -0.51;    0.07;0;ENDLINE
LINE;7.60;36.39;71.89;0.00; 5.39;  5.69;  -0.50;    0.07;0;ENDLINE
LINE;7.61;36.45;71.84;0.00; 5.40;  5.68;  -0.49;    0.07;0;ENDLINE
LINE;7.62;36.50;71.79;0.00; 5.40;  5.68;  -0.48;    0.07;0;ENDLINE
LINE;7.63;36.56;71.74;0.00; 5.41;  5.67;  -0.48;    0.07;0;ENDLINE
LINE;7.64;36.61;71.69;0.00; 5.41;  5.67;  -0.47;    0.07;0;ENDLINE
LINE;7.65;36.67;71.64;0.00; 5.41;  5.66;  -0.46;    0.07;0;ENDLINE
LINE;7.66;36.73;71.59;0.00; 5.42;  5.66;  -0.45;    0.07;0;ENDLINE
LINE;7.67;36.78;71.54;0.00; 5.42;  5.66;  -0.44;    0.07;0;ENDLINE
LINE;7.68;36.84;71.49;0.00; 5.43;  5.65;  -0.44;    0.07;0;ENDLINE
LINE;7.69;36.89;71.44;0.00; 5.43;  5.65;   7.08;    0.07;0;ENDLINE
LINE;7.70;36.95;71.40;0.00; 5.43;  5.72;  -0.43;    0.07;0;ENDLINE
LINE;7.71;37.01;71.35;0.00; 5.44;  5.71;  -0.42;    0.07;0;ENDLINE
LINE;7.72;37.07;71.30;0.00; 5.44;  5.71;  -0.41;    0.07;0;ENDLINE
LINE;7.73;37.12;71.25;0.00; 5.45;  5.70;  -0.40;    0.07;0;ENDLINE
LINE;7.74;37.18;71.20;0.00; 5.45;  5.70;  -0.40;    0.07;0;ENDLINE
LINE;7.75;37.24;71.16;0.00; 5.45;  5.70;  -0.39;    0.07;0;ENDLINE
LINE;7.76;37.29;71.11;0.00; 5.46;  5.69;  -0.38;    0.07;0;ENDLINE
LINE;7.77;37.35;71.06;0.00; 5.46;  5.69;  -0.37;    0.07;0;ENDLINE
LINE;7.78;37.41;71.02;0.00; 5.47;  5.69;  -0.37;    0.07;0;ENDLINE
LINE;7.79;37.47;70.97;0.00; 5.47;  5.68;  -0.36;    0.07;0;ENDLINE
LINE;7.80;37.53;70.92;0.00; 5.47;  5.68;  -0.35;    0.07;0;ENDLINE
LINE;7.81;37.59;70.88;0.00; 5.48;  5.67;  -0.34;    0.07;0;ENDLINE
LINE;7.82;37.64;70.83;0.00; 5.48;  5.67;  -0.34;    0.07;0;ENDLINE
LINE;7.83;37.70;70.79;0.00; 5.49;  5.67;  -0.33;    0.07;0;ENDLINE
LINE;7.84;37.76;70.74;0.00; 5.49;  5.66;  -0.32;    0.07;0;ENDLINE
LINE;7.85;37.82;70.70;0.00; 5.49;  5.66;  -0.31;    0.07;0;ENDLINE
LINE;7.86;37.88;70.65;0.00; 5.50;  5.66;  -0.30;    0.07;0;ENDLINE
LINE;7.87;37.94;70.61;0.00; 5.50;  5.66;   5.16;    0.07;0;ENDLINE
LINE;7.88;38.00;70.56;0.00; 5.51;  5.71;  -0.29;    0.07;0;ENDLINE
LINE;7.89;38.06;70.52;0.00; 5.51;  5.70;  -0.28;    0.07;0;ENDLINE
LINE;7.90;38.12;70.47;0.00; 5.51;  5.70;  -0.28;    0.07;0;ENDLINE
LINE;7.91;38.18;70.43;0.00; 5.52;  5.70;  -0.27;    0.07;0;ENDLINE
LINE;7.92;38.24;70.39;0.00; 5.52;  5.70;  -0.26;    0.07;0;ENDLINE
LINE;7.93;38.30;70.34;0.00; 5.53;  5.69;  -0.25;    0.07;0;ENDLINE
LINE;7.94;38.36;70.30;0.00; 5.53;  5.69;  -0.25;    0.07;0;ENDLINE
LINE;7.95;38.42;70.26;0.00; 5.53;  5.69;  -0.24;    0.07;0;ENDLINE
LINE;7.96;38.48;70.21;0.00; 5.54;  5.69;  -0.23;    0.07;0;ENDLINE
LINE;7.97;38.54;70.17;0.00; 5.54;  5.68;  -0.23;    0.07;0;ENDLINE
LINE;7.98;38.60;70.13;0.00; 5.54;  5.68;  -0.22;    0.07;0;ENDLINE
LINE;7.99;38.66;70.09;0.00; 5.55;  5.68;  -0.21;    0.07;0;ENDLINE
LINE;8.00;38.73;70.04;0.00; 5.55;  5.68;  -0.20;    0.07;0;ENDLINE
LINE;8.01;38.79;70.00;0.00; 5.56;  5.67;  -0.20;    0.07;0;ENDLINE
LINE;8.02;38.85;69.96;0.00; 5.56;  5.67;  -0.19;    0.07;0;ENDLINE
LINE;8.03;38.91;69.92;0.00; 5.56;  5.67;  -0.18;    0.07;0;ENDLINE
LINE;8.04;38.97;69.88;0.00; 5.57;  5.67;  -0.17;    0.07;0;ENDLINE
LINE;8.05;39.04;69.84;0.00; 5.57;  5.67;  -0.17;    0.07;0;ENDLINE
LINE;8.06;39.10;69.80;0.00; 5.57;  5.67;   3.15;    0.07;0;ENDLINE
LINE;8.07;39.16;69.76;0.00; 5.58;  5.70;  -0.15;    0.07;0;ENDLINE
LINE;8.08;39.22;69.71;0.00; 5.58;  5.70;  -0.14;    0.07;0;ENDLINE
LINE;8.09;39.29;69.67;0.00; 5.59;  5.69;  -0.14;    0.06;0;ENDLINE
LINE;8.10;39.35;69.63;0.00; 5.59;  5.69;  -0.13;    0.06;0;ENDLINE
LINE;8.11;39.41;69.60;0.00; 5.59;  5.69;  -0.12;    0.06;0;ENDLINE
LINE;8.12;39.47;69.56;0.00; 5.60;  5.69;  -0.11;    0.06;0;ENDLINE
LINE;8.13;39.54;69.52;0.00; 5.60;  5.69;  -0.11;    0.06;0;ENDLINE
LINE;8.14;39.60;69.48;0.00; 5.60;  5.69;  -0.10;    0.06;0;ENDLINE
LINE;8.15;39.66;69.44;0.00; 5.61;  5.69;  -0.09;    0.06;0;ENDLINE
LINE;8.16;39.73;69.40;0.00; 5.61;  5.69;  -0.09;    0.06;0;ENDLINE
LINE;8.17;39.79;69.36;0.00; 5.61;  5.69;  -0.08;    0.06;0;ENDLINE
LINE;8.18;39.86;69.32;0.00; 5.62;  5.68;  -0.07;    0.06;0;ENDLINE
LINE;8.19;39.92;69.29;0.00; 5.62;  5.68;  -0.06;    0.06;0;ENDLINE
LINE;8.20;39.98;69.25;0.00; 5.63;  5.68;  -0.06;    0.06;0;ENDLINE
LINE;8.21;40.05;69.21;0.00; 5.63;  5.68;  -0.05;    0.06;0;ENDLINE
LINE;8.22;40.11;69.17;0.00; 5.63;  5.68;  -0.04;    0.06;0;ENDLINE
LINE;8.23;40.18;69.14;0.00; 5.64;  5.68;  -0.03;    0.06;0;ENDLINE
LINE;8.24;40.24;69.10;0.00; 5.64;  5.68;   1.06;    0.06;0;ENDLINE
LINE;8.25;40.31;69.06;0.00; 5.64;  5.69;  -0.02;    0.06;0;ENDLINE
LINE;8.26;40.37;69.02;0.00; 5.65;  5.69;  -0.01;    0.06;0;ENDLINE
LINE;8.27;40.44;68.99;0.00; 5.65;  5.69;   0.00;    0.06;0;ENDLINE
LINE;8.28;40.50;68.95;0.00; 5.65;  5.69;   0.00;    0.06;0;ENDLINE
LINE;8.29;40.57;68.92;0.00; 5.66;  5.69;   0.01;    0.06;0;ENDLINE
LINE;8.30;40.63;68.88;0.00; 5.66;  5.69;   0.02;    0.06;0;ENDLINE
LINE;8.31;40.70;68.85;0.00; 5.67;  5.69;   0.03;    0.06;0;ENDLINE
LINE;8.32;40.76;68.81;0.00; 5.67;  5.69;   0.03;    0.06;0;ENDLINE
LINE;8.33;40.83;68.78;0.00; 5.67;  5.69;   0.04;    0.06;0;ENDLINE
LINE;8.34;40.90;68.74;0.00; 5.68;  5.69;   0.05;    0.06;0;ENDLINE
LINE;8.35;40.96;68.71;0.00; 5.68;  5.69;   0.06;    0.06;0;ENDLINE
LINE;8.36;41.03;68.67;0.00; 5.68;  5.69;   0.06;    0.06;0;ENDLINE
LINE;8.37;41.10;68.64;0.00; 5.69;  5.69;   0.07;    0.06;0;ENDLINE
LINE;8.38;41.16;68.60;0.00; 5.69;  5.70;   0.08;    0.06;0;ENDLINE
LINE;8.39;41.23;68.57;0.00; 5.69;  5.70;   0.08;    0.06;0;ENDLINE
LINE;8.40;41.29;68.54;0.00; 5.70;  5.70;   0.09;    0.06;0;ENDLINE
LINE;8.41;41.36;68.50;0.00; 5.70;  5.70;   0.10;    0.06;0;ENDLINE
LINE;8.42;41.43;68.47;0.00; 5.70;  5.70;  -1.03;    0.06;0;ENDLINE
