TRAJECTORY;ASTAGarageSquare_fellow_2;0.1;1809;;;;;;;
LINE;5.66;41.67;87.02;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.67;41.69;86.96;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.68;41.71;86.91;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.69;41.73;86.86;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.70;41.75;86.80;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.71;41.77;86.75;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.72;41.79;86.70;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.73;41.81;86.65;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.74;41.83;86.59;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.75;41.85;86.54;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.76;41.87;86.49;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.77;41.89;86.43;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.78;41.91;86.38;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.79;41.93;86.33;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.80;41.95;86.28;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.81;41.97;86.22;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.82;41.99;86.17;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.83;42.01;86.12;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.84;42.03;86.06;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.85;42.05;86.01;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.86;42.07;85.96;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.87;42.09;85.91;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.88;42.11;85.85;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.89;42.13;85.80;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.90;42.15;85.75;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.91;42.17;85.70;0.00; 5.07;  5.64;  -0.05;    0.00;0;ENDLINE
LINE;5.92;42.19;85.64;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.93;42.21;85.59;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.94;42.23;85.54;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.95;42.25;85.48;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.96;42.27;85.43;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.97;42.29;85.38;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.98;42.31;85.33;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;5.99;42.33;85.27;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.00;42.35;85.22;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.01;42.37;85.17;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.02;42.39;85.12;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.03;42.41;85.06;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.04;42.43;85.01;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.05;42.45;84.96;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.06;42.47;84.91;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.07;42.49;84.85;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.08;42.51;84.80;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.09;42.53;84.75;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.10;42.54;84.70;0.00; 5.07;  5.63;  -0.05;    0.00;0;ENDLINE
LINE;6.11;42.56;84.64;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.12;42.58;84.59;0.00; 5.07;  5.62;  -0.05;    0.00;0;ENDLINE
LINE;6.13;42.60;84.54;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.14;42.62;84.48;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.15;42.64;84.43;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.16;42.66;84.38;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.17;42.68;84.33;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.18;42.70;84.27;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.19;42.72;84.22;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.20;42.74;84.17;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.21;42.76;84.12;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.22;42.78;84.06;0.00; 5.07;  5.62;  -0.06;    0.00;0;ENDLINE
LINE;6.23;42.80;84.01;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.24;42.82;83.96;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.25;42.84;83.91;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.26;42.86;83.85;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.27;42.88;83.80;0.00; 5.07;  5.62;  -0.07;    0.00;0;ENDLINE
LINE;6.28;42.90;83.75;0.00; 5.07;  5.61;  -0.07;    0.00;0;ENDLINE
LINE;6.29;42.92;83.70;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.30;42.94;83.64;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.31;42.96;83.59;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.32;42.98;83.54;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.33;43.00;83.49;0.00; 5.07;  5.61;  -0.08;    0.00;0;ENDLINE
LINE;6.34;43.02;83.43;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.35;43.04;83.38;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.36;43.06;83.33;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.37;43.08;83.28;0.00; 5.07;  5.61;  -0.09;    0.00;0;ENDLINE
LINE;6.38;43.10;83.22;0.00; 5.07;  5.61;  -0.10;    0.00;0;ENDLINE
LINE;6.39;43.12;83.17;0.00; 5.07;  5.61;  -0.11;    0.00;0;ENDLINE
LINE;6.40;43.14;83.12;0.00; 5.07;  5.60;  -0.17;    0.00;0;ENDLINE
LINE;6.41;43.16;83.07;0.00; 5.07;  5.60;  -0.25;    0.00;0;ENDLINE
LINE;6.42;43.18;83.01;0.00; 5.07;  5.60;  -0.35;    0.00;0;ENDLINE
LINE;6.43;43.20;82.96;0.00; 5.07;  5.60;  -0.47;    0.00;0;ENDLINE
LINE;6.44;43.22;82.91;0.00; 5.07;  5.59;  -0.59;    0.00;0;ENDLINE
LINE;6.45;43.24;82.86;0.00; 5.07;  5.59;  -0.69;    0.00;0;ENDLINE
LINE;6.46;43.26;82.80;0.00; 5.07;  5.58;  -0.77;    0.00;0;ENDLINE
LINE;6.47;43.28;82.75;0.00; 5.07;  5.57;  -0.86;    0.00;0;ENDLINE
LINE;6.48;43.30;82.70;0.00; 5.07;  5.56;  -0.93;    0.00;0;ENDLINE
LINE;6.49;43.32;82.65;0.00; 5.07;  5.55;  -0.99;    0.00;0;ENDLINE
LINE;6.50;43.34;82.60;0.00; 5.07;  5.54;  -1.01;    0.00;0;ENDLINE
LINE;6.51;43.36;82.54;0.00; 5.07;  5.53;  -0.98;    0.00;0;ENDLINE
LINE;6.52;43.38;82.49;0.00; 5.07;  5.52;  -0.93;    0.00;0;ENDLINE
LINE;6.53;43.40;82.44;0.00; 5.07;  5.51;  -0.83;    0.00;0;ENDLINE
LINE;6.54;43.42;82.39;0.00; 5.07;  5.51;  -0.69;    0.00;0;ENDLINE
LINE;6.55;43.43;82.34;0.00; 5.07;  5.50;  -0.54;    0.00;0;ENDLINE
LINE;6.56;43.45;82.29;0.00; 5.07;  5.49;  -0.40;    0.00;0;ENDLINE
LINE;6.57;43.47;82.24;0.00; 5.07;  5.49;  -0.26;    0.00;0;ENDLINE
LINE;6.58;43.49;82.18;0.00; 5.07;  5.49;  -0.11;    0.00;0;ENDLINE
LINE;6.59;43.51;82.13;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.60;43.53;82.08;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.61;43.55;82.03;0.00; 5.07;  5.49;   0.13;    0.00;0;ENDLINE
LINE;6.62;43.57;81.98;0.00; 5.07;  5.49;   0.10;    0.00;0;ENDLINE
LINE;6.63;43.59;81.93;0.00; 5.07;  5.49;   0.06;    0.00;0;ENDLINE
LINE;6.64;43.61;81.88;0.00; 5.07;  5.49;   0.01;    0.00;0;ENDLINE
LINE;6.65;43.63;81.83;0.00; 5.07;  5.49;  -0.03;    0.00;0;ENDLINE
LINE;6.66;43.65;81.77;0.00; 5.07;  5.49;  -0.07;    0.00;0;ENDLINE
LINE;6.67;43.67;81.72;0.00; 5.07;  5.49;  16.88;    0.00;0;ENDLINE
LINE;6.68;43.68;81.68;0.00; 5.07;  5.66;   0.04;    0.00;0;ENDLINE
LINE;6.69;43.69;81.66;0.00; 5.07;  5.66;  -0.02;    0.00;0;ENDLINE
LINE;6.70;43.70;81.64;0.00; 5.07;  5.66;  -0.08;    0.00;0;ENDLINE
LINE;6.71;43.70;81.63;0.00; 5.07;  5.66;  -0.13;    0.00;0;ENDLINE
LINE;6.72;43.71;81.61;0.00; 5.07;  5.66;  -0.18;    0.00;0;ENDLINE
LINE;6.73;43.72;81.59;0.00; 5.07;  5.65;  -0.22;    0.00;0;ENDLINE
LINE;6.74;43.73;81.57;0.00; 5.07;  5.65;  -0.26;    0.01;0;ENDLINE
LINE;6.75;43.74;81.55;0.00; 5.07;  5.65;  -0.30;    0.01;0;ENDLINE
LINE;6.76;43.75;81.53;0.00; 5.08;  5.65;  -0.33;    0.01;0;ENDLINE
LINE;6.77;43.75;81.51;0.00; 5.08;  5.64;  -0.37;    0.01;0;ENDLINE
LINE;6.78;43.76;81.49;0.00; 5.08;  5.64;  -0.39;    0.01;0;ENDLINE
LINE;6.79;43.77;81.47;0.00; 5.08;  5.64;  -0.42;    0.01;0;ENDLINE
LINE;6.80;43.78;81.45;0.00; 5.08;  5.63;  -0.44;    0.01;0;ENDLINE
LINE;6.81;43.79;81.43;0.00; 5.08;  5.63;  -0.46;    0.01;0;ENDLINE
LINE;6.82;43.80;81.41;0.00; 5.08;  5.62;  -0.48;    0.01;0;ENDLINE
LINE;6.83;43.81;81.39;0.00; 5.08;  5.62;  11.25;    0.01;0;ENDLINE
LINE;6.84;43.82;81.37;0.00; 5.08;  5.73;  -0.48;    0.01;0;ENDLINE
LINE;6.85;43.83;81.35;0.00; 5.08;  5.73;  -0.53;    0.01;0;ENDLINE
LINE;6.86;43.84;81.33;0.00; 5.08;  5.72;  -0.54;    0.01;0;ENDLINE
LINE;6.87;43.85;81.31;0.00; 5.08;  5.71;  -0.55;    0.01;0;ENDLINE
LINE;6.88;43.86;81.29;0.00; 5.08;  5.71;  -0.57;    0.02;0;ENDLINE
LINE;6.89;43.87;81.27;0.00; 5.08;  5.70;  -0.58;    0.02;0;ENDLINE
LINE;6.90;43.88;81.25;0.00; 5.08;  5.70;  -0.59;    0.02;0;ENDLINE
LINE;6.91;43.89;81.23;0.00; 5.09;  5.69;  -0.59;    0.02;0;ENDLINE
LINE;6.92;43.90;81.21;0.00; 5.09;  5.69;  -0.60;    0.02;0;ENDLINE
LINE;6.93;43.91;81.19;0.00; 5.09;  5.68;  -0.61;    0.02;0;ENDLINE
LINE;6.94;43.92;81.17;0.00; 5.09;  5.67;  -0.62;    0.02;0;ENDLINE
LINE;6.95;43.93;81.16;0.00; 5.09;  5.67;  -0.63;    0.02;0;ENDLINE
LINE;6.96;43.94;81.14;0.00; 5.09;  5.66;  -0.64;    0.02;0;ENDLINE
LINE;6.97;43.95;81.12;0.00; 5.09;  5.65;  -0.65;    0.02;0;ENDLINE
LINE;6.98;43.96;81.10;0.00; 5.09;  5.65;  -0.65;    0.02;0;ENDLINE
LINE;6.99;43.97;81.08;0.00; 5.09;  5.64;  -0.66;    0.02;0;ENDLINE
LINE;7.00;43.98;81.06;0.00; 5.10;  5.63;  11.69;    0.02;0;ENDLINE
LINE;7.01;44.00;81.04;0.00; 5.10;  5.75;  -0.69;    0.02;0;ENDLINE
LINE;7.02;44.01;81.02;0.00; 5.10;  5.74;  -0.69;    0.02;0;ENDLINE
LINE;7.03;44.02;81.00;0.00; 5.10;  5.74;  -0.70;    0.02;0;ENDLINE
LINE;7.04;44.03;80.98;0.00; 5.10;  5.73;  -0.70;    0.02;0;ENDLINE
LINE;7.05;44.04;80.97;0.00; 5.10;  5.72;  -0.71;    0.02;0;ENDLINE
LINE;7.06;44.05;80.95;0.00; 5.10;  5.72;  -0.71;    0.02;0;ENDLINE
LINE;7.07;44.06;80.93;0.00; 5.10;  5.71;  -0.71;    0.03;0;ENDLINE
LINE;7.08;44.08;80.91;0.00; 5.11;  5.70;  -0.71;    0.03;0;ENDLINE
LINE;7.09;44.09;80.89;0.00; 5.11;  5.70;  -0.72;    0.03;0;ENDLINE
LINE;7.10;44.10;80.87;0.00; 5.11;  5.69;  -0.72;    0.03;0;ENDLINE
LINE;7.11;44.11;80.85;0.00; 5.11;  5.68;  -0.72;    0.03;0;ENDLINE
LINE;7.12;44.12;80.84;0.00; 5.11;  5.67;  -0.72;    0.03;0;ENDLINE
LINE;7.13;44.14;80.82;0.00; 5.11;  5.67;  -0.72;    0.03;0;ENDLINE
LINE;7.14;44.15;80.80;0.00; 5.12;  5.66;  -0.72;    0.03;0;ENDLINE
LINE;7.15;44.16;80.78;0.00; 5.12;  5.65;  -0.72;    0.03;0;ENDLINE
LINE;7.16;44.17;80.76;0.00; 5.12;  5.65;  -0.72;    0.03;0;ENDLINE
LINE;7.17;44.19;80.75;0.00; 5.12;  5.64;  11.25;    0.03;0;ENDLINE
LINE;7.18;44.20;80.73;0.00; 5.12;  5.75;  -0.73;    0.03;0;ENDLINE
LINE;7.19;44.21;80.71;0.00; 5.12;  5.74;  -0.73;    0.03;0;ENDLINE
LINE;7.20;44.22;80.69;0.00; 5.13;  5.74;  -0.73;    0.03;0;ENDLINE
LINE;7.21;44.24;80.67;0.00; 5.13;  5.73;  -0.72;    0.03;0;ENDLINE
LINE;7.22;44.25;80.66;0.00; 5.13;  5.72;  -0.72;    0.03;0;ENDLINE
LINE;7.23;44.26;80.64;0.00; 5.13;  5.71;  -0.71;    0.03;0;ENDLINE
LINE;7.24;44.28;80.62;0.00; 5.13;  5.71;  -0.71;    0.03;0;ENDLINE
LINE;7.25;44.29;80.60;0.00; 5.13;  5.70;  -0.71;    0.03;0;ENDLINE
LINE;7.26;44.30;80.58;0.00; 5.14;  5.69;  -0.70;    0.03;0;ENDLINE
LINE;7.27;44.32;80.57;0.00; 5.14;  5.69;  -0.70;    0.03;0;ENDLINE
LINE;7.28;44.33;80.55;0.00; 5.14;  5.68;  -0.69;    0.03;0;ENDLINE
LINE;7.29;44.34;80.53;0.00; 5.14;  5.67;  -0.68;    0.03;0;ENDLINE
LINE;7.30;44.36;80.51;0.00; 5.14;  5.67;  -0.68;    0.03;0;ENDLINE
LINE;7.31;44.37;80.50;0.00; 5.15;  5.66;  -0.67;    0.03;0;ENDLINE
LINE;7.32;44.38;80.48;0.00; 5.15;  5.65;  -0.67;    0.03;0;ENDLINE
LINE;7.33;44.40;80.46;0.00; 5.15;  5.65;  -0.66;    0.03;0;ENDLINE
LINE;7.34;44.41;80.45;0.00; 5.15;  5.64;  10.24;    0.03;0;ENDLINE
LINE;7.35;44.42;80.43;0.00; 5.15;  5.74;  -0.66;    0.03;0;ENDLINE
LINE;7.36;44.44;80.41;0.00; 5.16;  5.73;  -0.65;    0.04;0;ENDLINE
LINE;7.37;44.45;80.39;0.00; 5.16;  5.73;  -0.65;    0.04;0;ENDLINE
LINE;7.38;44.47;80.38;0.00; 5.16;  5.72;  -0.64;    0.04;0;ENDLINE
LINE;7.39;44.48;80.36;0.00; 5.16;  5.71;  -0.63;    0.04;0;ENDLINE
LINE;7.40;44.49;80.34;0.00; 5.16;  5.71;  -0.63;    0.04;0;ENDLINE
LINE;7.41;44.51;80.33;0.00; 5.17;  5.70;  -0.62;    0.04;0;ENDLINE
LINE;7.42;44.52;80.31;0.00; 5.17;  5.70;  -0.61;    0.04;0;ENDLINE
LINE;7.43;44.54;80.29;0.00; 5.17;  5.69;  -0.61;    0.04;0;ENDLINE
LINE;7.44;44.55;80.28;0.00; 5.17;  5.68;  -0.60;    0.04;0;ENDLINE
LINE;7.45;44.57;80.26;0.00; 5.17;  5.68;  -0.59;    0.04;0;ENDLINE
LINE;7.46;44.58;80.24;0.00; 5.18;  5.67;  -0.59;    0.04;0;ENDLINE
LINE;7.47;44.60;80.23;0.00; 5.18;  5.67;  -0.58;    0.04;0;ENDLINE
LINE;7.48;44.61;80.21;0.00; 5.18;  5.66;  -0.57;    0.04;0;ENDLINE
LINE;7.49;44.62;80.19;0.00; 5.18;  5.65;  -0.57;    0.04;0;ENDLINE
LINE;7.50;44.64;80.18;0.00; 5.18;  5.65;  -0.56;    0.04;0;ENDLINE
LINE;7.51;44.65;80.16;0.00; 5.19;  5.64;   8.75;    0.04;0;ENDLINE
LINE;7.52;44.67;80.14;0.00; 5.19;  5.73;  -0.50;    0.04;0;ENDLINE
LINE;7.53;44.68;80.13;0.00; 5.19;  5.73;  -0.55;    0.04;0;ENDLINE
LINE;7.54;44.70;80.11;0.00; 5.19;  5.72;  -0.54;    0.04;0;ENDLINE
LINE;7.55;44.71;80.10;0.00; 5.20;  5.71;  -0.53;    0.04;0;ENDLINE
LINE;7.56;44.73;80.08;0.00; 5.20;  5.71;  -0.53;    0.04;0;ENDLINE
LINE;7.57;44.74;80.06;0.00; 5.20;  5.70;  -0.52;    0.04;0;ENDLINE
LINE;7.58;44.76;80.05;0.00; 5.20;  5.70;  -0.51;    0.04;0;ENDLINE
LINE;7.59;44.77;80.03;0.00; 5.21;  5.69;  -0.51;    0.04;0;ENDLINE
LINE;7.60;44.79;80.02;0.00; 5.21;  5.69;  -0.50;    0.04;0;ENDLINE
LINE;7.61;44.81;80.00;0.00; 5.21;  5.68;  -0.49;    0.04;0;ENDLINE
LINE;7.62;44.82;79.99;0.00; 5.21;  5.68;  -0.48;    0.04;0;ENDLINE
LINE;7.63;44.84;79.97;0.00; 5.21;  5.67;  -0.48;    0.04;0;ENDLINE
LINE;7.64;44.85;79.95;0.00; 5.22;  5.67;  -0.47;    0.04;0;ENDLINE
LINE;7.65;44.87;79.94;0.00; 5.22;  5.66;  -0.46;    0.04;0;ENDLINE
LINE;7.66;44.88;79.92;0.00; 5.22;  5.66;  -0.45;    0.04;0;ENDLINE
LINE;7.67;44.90;79.91;0.00; 5.22;  5.66;  -0.44;    0.04;0;ENDLINE
LINE;7.68;44.91;79.89;0.00; 5.23;  5.65;  -0.44;    0.04;0;ENDLINE
LINE;7.69;44.93;79.88;0.00; 5.23;  5.65;   7.08;    0.04;0;ENDLINE
LINE;7.70;44.95;79.86;0.00; 5.23;  5.72;  -0.43;    0.04;0;ENDLINE
LINE;7.71;44.96;79.85;0.00; 5.23;  5.71;  -0.42;    0.04;0;ENDLINE
LINE;7.72;44.98;79.83;0.00; 5.24;  5.71;  -0.41;    0.04;0;ENDLINE
LINE;7.73;44.99;79.82;0.00; 5.24;  5.70;  -0.40;    0.04;0;ENDLINE
LINE;7.74;45.01;79.80;0.00; 5.24;  5.70;  -0.40;    0.04;0;ENDLINE
LINE;7.75;45.03;79.79;0.00; 5.24;  5.70;  -0.39;    0.04;0;ENDLINE
LINE;7.76;45.04;79.77;0.00; 5.25;  5.69;  -0.38;    0.04;0;ENDLINE
LINE;7.77;45.06;79.76;0.00; 5.25;  5.69;  -0.37;    0.04;0;ENDLINE
LINE;7.78;45.07;79.74;0.00; 5.25;  5.69;  -0.37;    0.04;0;ENDLINE
LINE;7.79;45.09;79.73;0.00; 5.25;  5.68;  -0.36;    0.04;0;ENDLINE
LINE;7.80;45.11;79.71;0.00; 5.25;  5.68;  -0.35;    0.04;0;ENDLINE
LINE;7.81;45.12;79.70;0.00; 5.26;  5.67;  -0.34;    0.04;0;ENDLINE
LINE;7.82;45.14;79.68;0.00; 5.26;  5.67;  -0.34;    0.04;0;ENDLINE
LINE;7.83;45.16;79.67;0.00; 5.26;  5.67;  -0.33;    0.04;0;ENDLINE
LINE;7.84;45.17;79.66;0.00; 5.26;  5.66;  -0.32;    0.04;0;ENDLINE
LINE;7.85;45.19;79.64;0.00; 5.27;  5.66;  -0.31;    0.04;0;ENDLINE
LINE;7.86;45.21;79.63;0.00; 5.27;  5.66;  -0.30;    0.04;0;ENDLINE
LINE;7.87;45.22;79.61;0.00; 5.27;  5.66;   5.16;    0.04;0;ENDLINE
LINE;7.88;45.24;79.60;0.00; 5.27;  5.71;  -0.29;    0.04;0;ENDLINE
LINE;7.89;45.26;79.58;0.00; 5.28;  5.70;  -0.28;    0.04;0;ENDLINE
LINE;7.90;45.27;79.57;0.00; 5.28;  5.70;  -0.28;    0.04;0;ENDLINE
LINE;7.91;45.29;79.56;0.00; 5.28;  5.70;  -0.27;    0.04;0;ENDLINE
LINE;7.92;45.31;79.54;0.00; 5.28;  5.70;  -0.26;    0.04;0;ENDLINE
LINE;7.93;45.32;79.53;0.00; 5.29;  5.69;  -0.25;    0.04;0;ENDLINE
LINE;7.94;45.34;79.51;0.00; 5.29;  5.69;  -0.25;    0.04;0;ENDLINE
LINE;7.95;45.36;79.50;0.00; 5.29;  5.69;  -0.24;    0.04;0;ENDLINE
LINE;7.96;45.37;79.49;0.00; 5.29;  5.69;  -0.23;    0.04;0;ENDLINE
LINE;7.97;45.39;79.47;0.00; 5.30;  5.68;  -0.23;    0.04;0;ENDLINE
LINE;7.98;45.41;79.46;0.00; 5.30;  5.68;  -0.22;    0.04;0;ENDLINE
LINE;7.99;45.42;79.45;0.00; 5.30;  5.68;  -0.21;    0.05;0;ENDLINE
LINE;8.00;45.44;79.43;0.00; 5.31;  5.68;  -0.20;    0.05;0;ENDLINE
LINE;8.01;45.46;79.42;0.00; 5.31;  5.67;  -0.20;    0.05;0;ENDLINE
LINE;8.02;45.48;79.40;0.00; 5.31;  5.67;  -0.19;    0.05;0;ENDLINE
LINE;8.03;45.49;79.39;0.00; 5.31;  5.67;  -0.18;    0.05;0;ENDLINE
LINE;8.04;45.51;79.38;0.00; 5.32;  5.67;  -0.17;    0.05;0;ENDLINE
LINE;8.05;45.53;79.37;0.00; 5.32;  5.67;  -0.17;    0.05;0;ENDLINE
LINE;8.06;45.55;79.35;0.00; 5.32;  5.67;   3.15;    0.05;0;ENDLINE
LINE;8.07;45.56;79.34;0.00; 5.32;  5.70;  -0.15;    0.05;0;ENDLINE
LINE;8.08;45.58;79.33;0.00; 5.33;  5.70;  -0.14;    0.05;0;ENDLINE
LINE;8.09;45.60;79.31;0.00; 5.33;  5.69;  -0.14;    0.05;0;ENDLINE
LINE;8.10;45.62;79.30;0.00; 5.33;  5.69;  -0.13;    0.05;0;ENDLINE
LINE;8.11;45.63;79.29;0.00; 5.33;  5.69;  -0.12;    0.05;0;ENDLINE
LINE;8.12;45.65;79.27;0.00; 5.34;  5.69;  -0.11;    0.05;0;ENDLINE
LINE;8.13;45.67;79.26;0.00; 5.34;  5.69;  -0.11;    0.05;0;ENDLINE
LINE;8.14;45.69;79.25;0.00; 5.34;  5.69;  -0.10;    0.05;0;ENDLINE
LINE;8.15;45.70;79.24;0.00; 5.34;  5.69;  -0.09;    0.05;0;ENDLINE
LINE;8.16;45.72;79.22;0.00; 5.35;  5.69;  -0.09;    0.05;0;ENDLINE
LINE;8.17;45.74;79.21;0.00; 5.35;  5.69;  -0.08;    0.05;0;ENDLINE
LINE;8.18;45.76;79.20;0.00; 5.35;  5.68;  -0.07;    0.05;0;ENDLINE
LINE;8.19;45.77;79.19;0.00; 5.35;  5.68;  -0.06;    0.05;0;ENDLINE
LINE;8.20;45.79;79.17;0.00; 5.36;  5.68;  -0.06;    0.05;0;ENDLINE
LINE;8.21;45.81;79.16;0.00; 5.36;  5.68;  -0.05;    0.05;0;ENDLINE
LINE;8.22;45.83;79.15;0.00; 5.36;  5.68;  -0.04;    0.05;0;ENDLINE
LINE;8.23;45.85;79.14;0.00; 5.37;  5.68;  -0.03;    0.05;0;ENDLINE
LINE;8.24;45.86;79.12;0.00; 5.37;  5.68;   1.06;    0.05;0;ENDLINE
LINE;8.25;45.88;79.11;0.00; 5.37;  5.69;  -0.02;    0.05;0;ENDLINE
LINE;8.26;45.90;79.10;0.00; 5.37;  5.69;  -0.01;    0.05;0;ENDLINE
LINE;8.27;45.92;79.09;0.00; 5.38;  5.69;   0.00;    0.05;0;ENDLINE
LINE;8.28;45.94;79.08;0.00; 5.38;  5.69;   0.00;    0.05;0;ENDLINE
LINE;8.29;45.96;79.07;0.00; 5.38;  5.69;   0.01;    0.05;0;ENDLINE
LINE;8.30;45.97;79.05;0.00; 5.38;  5.69;   0.02;    0.05;0;ENDLINE
LINE;8.31;45.99;79.04;0.00; 5.39;  5.69;   0.03;    0.05;0;ENDLINE
LINE;8.32;46.01;79.03;0.00; 5.39;  5.69;   0.03;    0.05;0;ENDLINE
LINE;8.33;46.03;79.02;0.00; 5.39;  5.69;   0.04;    0.05;0;ENDLINE
LINE;8.34;46.05;79.01;0.00; 5.39;  5.69;   0.05;    0.05;0;ENDLINE
LINE;8.35;46.07;79.00;0.00; 5.40;  5.69;   0.06;    0.05;0;ENDLINE
LINE;8.36;46.08;78.98;0.00; 5.40;  5.69;   0.06;    0.05;0;ENDLINE
LINE;8.37;46.10;78.97;0.00; 5.40;  5.69;   0.07;    0.05;0;ENDLINE
LINE;8.38;46.12;78.96;0.00; 5.41;  5.70;   0.08;    0.05;0;ENDLINE
LINE;8.39;46.14;78.95;0.00; 5.41;  5.70;   0.08;    0.05;0;ENDLINE
LINE;8.40;46.16;78.94;0.00; 5.41;  5.70;   0.09;    0.05;0;ENDLINE
LINE;8.41;46.18;78.93;0.00; 5.41;  5.70;   0.10;    0.05;0;ENDLINE
LINE;8.42;46.20;78.92;0.00; 5.42;  5.70;  -1.03;    0.05;0;ENDLINE
LINE;8.43;46.21;78.91;0.00; 5.42;  5.69;   0.11;    0.05;0;ENDLINE
LINE;8.44;46.23;78.90;0.00; 5.42;  5.69;   0.12;    0.05;0;ENDLINE
